[GENERAL]
DATE=August 08, 2025 at 12:20:29
CYME_VERSION=8.00
CYMDIST_REVISION=01
              
[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY
757010.688423219_1831505.74502578,757010.688423219,1831505.74502578
757087.144732271_1838088.24494845,757087.144732271,1838088.24494845
757087.644899835_1838088.23446857,757087.644899835,1838088.23446857
757088.786200163_1826731.15863839,757088.786200163,1826731.15863839
757088.791110047_1826730.65847276,757088.791110047,1826730.65847276
757088.796128048_1826730.15819767,757088.796128048,1826730.15819767
757088.804152031_1826729.35823791,757088.804152031,1826729.35823791
757211.549730849_1831286.15056033,757211.549730849,1831286.15056033
757211.554554148_1831285.65028053,757211.554554148,1831285.65028053
757211.55969644_1831285.15011528,757211.55969644,1831285.15011528
757211.567920954_1831284.35015756,757211.567920954,1831284.35015756
757411.64834048_1834383.78576035,757411.64834048,1834383.78576035
757411.653286121_1834383.28548001,757411.653286121,1834383.28548001
757411.658230429_1834382.78531036,757411.658230429,1834382.78531036
757411.666138252_1834381.98534944,757411.666138252,1834381.98534944
757530.576833508_1834792.4731291,757530.576833508,1834792.4731291
757709.621547018_1831765.78612866,757709.621547018,1831765.78612866
757748.429643855_1831834.26557097,757748.429643855,1831834.26557097
757789.304831053_1831719.68698634,757789.304831053,1831719.68698634
757789.309880237_1831719.18692862,757789.309880237,1831719.18692862
757789.314719868_1831718.68653625,757789.314719868,1831718.68653625
757789.322456844_1831717.88657366,757789.322456844,1831717.88657366
757790.75266191_1830941.56949508,757790.75266191,1830941.56949508
757795.176278265_1831718.33160504,757795.176278265,1831718.33160504
757795.181330245_1831717.83132589,757795.181330245,1831717.83132589
757795.186380892_1831717.33115747,757795.186380892,1831717.33115747
757795.194458794_1831716.53119825,757795.194458794,1831716.53119825
757829.22521225_1830832.53043985,757829.22521225,1830832.53043985
757835.148039057_1824311.12135668,757835.148039057,1824311.12135668
757835.648131538_1824311.12623557,757835.648131538,1824311.12623557
757836.148436314_1824311.13122772,757836.148436314,1824311.13122772
757836.948396491_1824311.1392099,757836.948396491,1824311.1392099
757922.525311787_1830880.04306984,757922.525311787,1830880.04306984
757922.530150234_1830879.5427881,757922.530150234,1830879.5427881
757922.5352009_1830879.04261962,757922.5352009,1830879.04261962
757922.543278832_1830878.2426604,757922.543278832,1830878.2426604
757991.33693787_1823426.01577339,757991.33693787,1823426.01577339
757991.341857095_1823425.51560638,757991.341857095,1823425.51560638
757991.346883134_1823425.01544067,757991.346883134,1823425.01544067
757991.354921726_1823424.21548106,757991.354921726,1823424.21548106
757997.761630052_1831141.91274232,757997.761630052,1831141.91274232
757997.766684728_1831141.41246283,757997.766684728,1831141.41246283
757997.77173807_1831140.91229403,757997.77173807,1831140.91229403
757997.779820276_1831140.11233486,757997.779820276,1831140.11233486
758014.621706533_1824577.09943217,758014.621706533,1824577.09943217
758081.53836728_1824548.96267751,758081.53836728,1824548.96267751
758081.543399367_1824548.46251106,758081.543399367,1824548.46251106
758081.548432778_1824547.96223393,758081.548432778,1824547.96223393
758081.556481367_1824547.16227442,758081.556481367,1824547.16227442
758200.786276905_1824785.96951673,758200.786276905,1824785.96951673
758208.128613756_1832508.73217435,758208.128613756,1832508.73217435
758208.628838308_1832508.73698122,758208.628838308,1832508.73698122
758209.129058861_1832508.74212022,758209.129058861,1832508.74212022
758209.929016647_1832508.75033856,758209.929016647,1832508.75033856
758212.214752105_1824818.8779701,758212.214752105,1824818.8779701
758314.387017116_1825954.19913725,758314.387017116,1825954.19913725
758314.392060887_1825953.69885887,758314.392060887,1825953.69885887
758314.397103331_1825953.1986912,758314.397103331,1825953.1986912
758314.405168127_1825952.39873185,758314.405168127,1825952.39873185
758398.906655932_1830393.73555607,758398.906655932,1830393.73555607
758502.611652676_1834988.1505576,758502.611652676,1834988.1505576
758504.535594305_1834971.06555038,758504.535594305,1834971.06555038
758550.381356409_1830328.35291345,758550.381356409,1830328.35291345
758550.386314322_1830327.85263137,758550.386314322,1830327.85263137
758550.391270898_1830327.35245997,758550.391270898,1830327.35245997
758550.399198313_1830326.55249925,758550.399198313,1830326.55249925
758607.715208507_1824574.94905857,758607.715208507,1824574.94905857
758607.720147426_1824574.44877858,758607.720147426,1824574.44877858
758607.725191823_1824573.94861058,758607.725191823,1824573.94861058
758607.733259737_1824573.14865126,758607.733259737,1824573.14865126
758678.603046615_1833236.10656505,758678.603046615,1833236.10656505
758678.610995226_1833235.30660454,758678.610995226,1833235.30660454
758678.615965071_1833234.80643161,758678.615965071,1833234.80643161
758678.620829484_1833234.30614671,758678.620829484,1833234.30614671
758724.952728647_1824979.70694329,758724.952728647,1824979.70694329
758724.957671722_1824979.2066628,758724.957671722,1824979.2066628
758724.962506658_1824978.70649172,758724.962506658,1824978.70649172
758724.970239548_1824977.90652909,758724.970239548,1824977.90652909
758737.245829209_1837379.67379037,758737.245829209,1837379.67379037
758737.25081508_1837379.17361562,758737.25081508,1837379.17361562
758737.255695546_1837378.67332887,758737.255695546,1837378.67332887
758737.263499445_1837377.87336693,758737.263499445,1837377.87336693
758742.928753997_1824994.98075569,758742.928753997,1824994.98075569
758915.222068694_1836080.05313555,758915.222068694,1836080.05313555
758915.230042204_1836079.25317529,758915.230042204,1836079.25317529
758915.235027637_1836078.75300053,758915.235027637,1836078.75300053
758915.240014406_1836078.25271508,758915.240014406,1836078.25271508
758953.269486585_1830837.09693597,758953.269486585,1830837.09693597
758953.274455687_1830836.59665249,758953.274455687,1830836.59665249
758953.279423453_1830836.09647969,758953.279423453,1830836.09647969
758953.287368741_1830835.29651915,758953.287368741,1830835.29651915
759156.24125625_1837268.35022017,759156.24125625,1837268.35022017
759159.505274822_1837291.14246395,759159.505274822,1837291.14246395
759159.558159188_1837293.43800332,759159.558159188,1837293.43800332
759159.56614869_1837292.63804322,759159.56614869,1837292.63804322
759159.571144135_1837292.13786724,759159.571144135,1837292.13786724
759159.576140919_1837291.63758059,759159.576140919,1837291.63758059
759200.107008457_1825371.42478554,759200.107008457,1825371.42478554
759200.504894527_1825371.72796557,759200.504894527,1825371.72796557
759200.855560658_1825372.08482965,759200.855560658,1825372.08482965
759202.368844534_1830991.70920702,759202.368844534,1830991.70920702
759202.37679959_1830990.90924657,759202.37679959,1830990.90924657
759202.381772371_1830990.40918368,759202.381772371,1830990.40918368
759202.386749163_1830989.90878868,759202.386749163,1830989.90878868
759278.688889709_1837236.28750401,759278.688889709,1837236.28750401
759297.124543552_1837247.11371367,759297.124543552,1837247.11371367
759297.555883469_1837247.36695973,759297.555883469,1837247.36695973
759297.560881981_1837246.86678338,759297.560881981,1837246.86678338
759297.565988579_1837246.36649761,759297.565988579,1837246.36649761
759297.574154043_1837245.56653928,759297.574154043,1837245.56653928
759299.419259309_1829245.62727999,759299.419259309,1829245.62727999
759299.495929138_1829245.13295479,759299.495929138,1829245.13295479
759299.590504171_1829244.64172444,759299.590504171,1829244.64172444
759301.736919033_1830545.23786956,759301.736919033,1830545.23786956
759301.741895228_1830544.73758514,759301.741895228,1830544.73758514
759301.746870081_1830544.23741145,759301.746870081,1830544.23741145
759301.754826688_1830543.43745102,759301.754826688,1830543.43745102
759305.597118364_1830941.66397189,759305.597118364,1830941.66397189
759311.835022529_1830804.94528443,759311.835022529,1830804.94528443
759311.847471636_1830804.44531162,759311.847471636,1830804.44531162
759312.468035881_1830594.08440671,759312.468035881,1830594.08440671
759351.098596345_1836770.21250284,759351.098596345,1836770.21250284
759351.103594417_1836769.71232653,759351.103594417,1836769.71232653
759351.10859249_1836769.21215019,759351.10859249,1836769.21215019
759351.116586188_1836768.41219013,759351.116586188,1836768.41219013
759351.592250502_1836770.2934475,759351.592250502,1836770.2934475
759362.351432348_1836772.05639739,759362.351432348,1836772.05639739
759374.878338647_1835011.81947178,759374.878338647,1835011.81947178
759374.88333104_1835011.31929607,759374.88333104,1835011.31929607
759374.888218019_1835010.81900839,759374.888218019,1835010.81900839
759374.896032316_1835010.01904656,759374.896032316,1835010.01904656
759376.769677246_1826213.57605634,759376.769677246,1826213.57605634
759377.269942803_1826213.5810904,759377.269942803,1826213.5810904
759377.770101561_1826213.5861232,759377.770101561,1826213.5861232
759378.570061063_1826213.59417272,759378.570061063,1826213.59417272
759380.029249821_1829403.8814945,759380.029249821,1829403.8814945
759380.230543911_1829403.42366197,759380.230543911,1829403.42366197
759386.161525364_1825826.89138796,759386.161525364,1825826.89138796
759404.821555704_1836744.1117983,759404.821555704,1836744.1117983
759404.826556283_1836743.61151113,759404.826556283,1836743.61151113
759404.83155552_1836743.11133464,759404.83155552,1836743.11133464
759404.839551077_1836742.3113746,759404.839551077,1836742.3113746
759405.316948647_1836744.18147169,759405.316948647,1836744.18147169
759411.682035909_1825824.34861711,759411.682035909,1825824.34861711
759417.3028122_1826674.41358538,759417.3028122,1826674.41358538
759417.307776031_1826673.91341285,759417.307776031,1826673.91341285
759417.312741196_1826673.41312963,759417.312741196,1826673.41312963
759417.320680572_1826672.61316903,759417.320680572,1826672.61316903
759417.828708622_1836745.94134745,759417.828708622,1836745.94134745
759428.538545417_1825622.15604676,759428.538545417,1825622.15604676
759429.0159392_1825622.30507215,759429.0159392,1825622.30507215
759441.36978729_1825479.37037201,759441.36978729,1825479.37037201
759442.571130714_1825415.05666947,759442.571130714,1825415.05666947
759443.071523189_1825415.0615931,759443.071523189,1825415.0615931
759443.571593919_1825415.06662356,759443.571593919,1825415.06662356
759444.371553445_1825415.07467075,759444.371553445,1825415.07467075
759478.449061318_1836709.00295583,759478.449061318,1836709.00295583
759478.454063498_1836708.50266844,759478.454063498,1836708.50266844
759478.45906433_1836708.00249177,759478.45906433,1836708.00249177
759478.467062435_1836707.20253175,759478.467062435,1836707.20253175
759478.9333128_1836709.1286312,759478.9333128,1836709.1286312
759487.941346581_1836711.46651662,759487.941346581,1836711.46651662
759541.847071999_1836679.14126654,759541.847071999,1836679.14126654
759541.852075552_1836678.64097898,759541.852075552,1836678.64097898
759541.857077762_1836678.14080214,759541.857077762,1836678.14080214
759541.865078068_1836677.34084214,759541.865078068,1836677.34084214
759542.347295434_1836679.14733697,759542.347295434,1836679.14733697
759551.367864898_1836679.25669674,759551.367864898,1836679.25669674
759559.794994384_1826601.82653355,759559.794994384,1826601.82653355
759560.183962771_1826601.51191041,759560.183962771,1826601.51191041
759566.039371905_1827983.48161886,759566.039371905,1827983.48161886
759567.989518567_1830975.77613819,759567.989518567,1830975.77613819
759570.594523967_1831067.31068042,759570.594523967,1831067.31068042
759593.236622751_1831291.18622982,759593.236622751,1831291.18622982
759594.03658538_1831291.19396239,759594.03658538,1831291.19396239
759594.536949628_1831291.19879899,759594.536949628,1831291.19879899
759595.037204426_1831291.20385573,759595.037204426,1831291.20385573
759597.533280303_1836655.54085775,759597.533280303,1836655.54085775
759615.939801248_1837107.01209619,759615.939801248,1837107.01209619
759615.944808054_1837106.51180825,759615.944808054,1837106.51180825
759615.949706771_1837106.0116297,759615.949706771,1837106.0116297
759615.957541544_1837105.21166807,759615.957541544,1837105.21166807
759623.935120111_1837114.75768051,759623.935120111,1837114.75768051
759624.716828876_1827969.55284999,759624.716828876,1827969.55284999
759649.991616525_1836634.12046085,759649.991616525,1836634.12046085
759658.465050567_1829014.63062095,759658.465050567,1829014.63062095
759658.470028308_1829014.13044679,759658.470028308,1829014.13044679
759658.475007384_1829013.63016192,759658.475007384,1829013.63016192
759658.482968975_1829012.83020154,759658.482968975,1829012.83020154
759662.562365642_1837088.64181427,759662.562365642,1837088.64181427
759662.844430488_1837088.22870666,759662.844430488,1837088.22870666
759695.201403889_1837170.65400054,759695.201403889,1837170.65400054
759695.570821171_1837111.03834009,759695.570821171,1837111.03834009
759709.847557767_1829031.41692931,759709.847557767,1829031.41692931
759720.852574287_1825679.49120195,759720.852574287,1825679.49120195
759720.857541649_1825678.99102893,759720.857541649,1825678.99102893
759720.862510345_1825678.4907452,759720.862510345,1825678.4907452
759720.870455358_1825677.69078465,759720.870455358,1825677.69078465
759721.054388915_1835793.28032562,759721.054388915,1835793.28032562
759763.107207714_1829034.52696158,759763.107207714,1829034.52696158
759763.11517293_1829033.72700123,759763.11517293,1829033.72700123
759763.120153174_1829033.22682676,759763.120153174,1829033.22682676
759763.125134757_1829032.72654157,759763.125134757,1829032.72654157
759769.443322444_1827016.35969792,759769.443322444,1827016.35969792
759823.892837526_1824248.67894979,759823.892837526,1824248.67894979
759823.897802207_1824248.17877704,759823.897802207,1824248.17877704
759823.90266141_1824247.67849228,759823.90266141,1824247.67849228
759823.910431343_1824246.87853001,759823.910431343,1824246.87853001
759861.220000526_1824237.52265986,759861.220000526,1824237.52265986
759902.629558845_1831436.93953746,759902.629558845,1831436.93953746
759902.636548756_1831436.23920271,759902.636548756,1831436.23920271
759902.643430546_1831435.53897738,759902.643430546,1831435.53897738
759903.329805967_1831436.94658203,759903.329805967,1831436.94658203
759903.336689127_1831436.24624599,759903.336689127,1831436.24624599
759903.343680398_1831435.54580053,759903.343680398,1831435.54580053
759903.351664943_1831434.74584038,759903.351664943,1831434.74584038
759920.189639704_1831367.09152333,759920.189639704,1831367.09152333
759963.542422366_1827111.82180155,759963.542422366,1827111.82180155
759963.547400454_1827111.32162725,759963.547400454,1827111.32162725
759963.552379877_1827110.82134223,759963.552379877,1827110.82134223
759963.56034202_1827110.02138185,759963.56034202,1827110.02138185
760109.653151905_1831178.95592045,760109.653151905,1831178.95592045
760109.661312959_1831178.15596208,760109.661312959,1831178.15596208
760109.666415669_1831177.65578703,760109.666415669,1831177.65578703
760109.671412947_1831177.15549995,760109.671412947,1831177.15549995
760160.421034781_1831043.25532103,760160.421034781,1831043.25532103
760160.638268902_1831042.80466359,760160.638268902,1831042.80466359
760177.260254164_1835065.84469752,760177.260254164,1835065.84469752
760199.220415461_1834822.74498768,760199.220415461,1834822.74498768
760210.907689778_1828965.62275428,760210.907689778,1828965.62275428
760210.912573422_1828965.12257722,760210.912573422,1828965.12257722
760210.917565192_1828964.62229073,760210.917565192,1828964.62229073
760210.925547053_1828963.82233055,760210.925547053,1828963.82233055
760239.137681021_1835066.54401864,760239.137681021,1835066.54401864
760283.254507713_1834787.44981192,760283.254507713,1834787.44981192
760283.259415121_1834786.94952161,760283.259415121,1834786.94952161
760283.2645347_1834786.44934458,760283.2645347,1834786.44934458
760283.272722698_1834785.64938648,760283.272722698,1834785.64938648
760310.303582118_1831150.50790966,760310.303582118,1831150.50790966
760310.329668363_1831151.00724583,760310.329668363,1831151.00724583
760317.269711799_1831283.30831691,760317.269711799,1831283.30831691
760317.956175305_1831284.71593899,760317.956175305,1831284.71593899
760317.963071244_1831284.0156013,760317.963071244,1831284.0156013
760317.970073954_1831283.3152649,760317.970073954,1831283.3152649
760317.978072807_1831282.51530489,760317.978072807,1831282.51530489
760322.202872121_1835112.93061909,760322.202872121,1835112.93061909
760337.829665887_1834778.90895694,760337.829665887,1834778.90895694
760376.976328525_1829779.85906274,760376.976328525,1829779.85906274
760376.981327062_1829779.35877544,760376.981327062,1829779.35877544
760376.986217471_1829778.85859755,760376.986217471,1829778.85859755
760376.994038969_1829778.05863579,760376.994038969,1829778.05863579
760405.241210265_1831071.46699097,760405.241210265,1831071.46699097
760405.251109726_1831070.46652457,760405.251109726,1831070.46652457
760435.30023613_1835102.64453621,760435.30023613,1835102.64453621
760435.3072617_1835101.9441972,760435.3072617,1835101.9441972
760435.314287268_1835101.24385819,760435.314287268,1835101.24385819
760436.000473989_1835102.65150527,760436.000473989,1835102.65150527
760436.00760634_1835101.95116756,760436.00760634,1835101.95116756
760436.014525175_1835101.25082725,760436.014525175,1835101.25082725
760436.022428187_1835100.45086629,760436.022428187,1835100.45086629
760494.415946719_1827686.43592001,760494.415946719,1827686.43592001
760494.420832403_1827685.93574258,760494.420832403,1827685.93574258
760494.425933018_1827685.43545705,760494.425933018,1827685.43545705
760494.43408892_1827684.63549863,760494.43408892,1827684.63549863
760503.378142153_1829737.01963306,760503.378142153,1829737.01963306
760554.468563454_1828814.45658537,760554.468563454,1828814.45658537
760554.473561348_1828813.95640861,760554.473561348,1828813.95640861
760554.478453791_1828813.45611986,760554.478453791,1828813.45611986
760554.486276808_1828812.65615811,760554.486276808,1828812.65615811
760610.555244482_1829976.74701358,760610.555244482,1829976.74701358
760611.056123595_1829976.74744665,760611.056123595,1829976.74744665
760655.341074797_1835662.67547785,760655.341074797,1835662.67547785
760655.346099432_1835662.1752981,760655.346099432,1835662.1752981
760655.350911903_1835661.67500502,760655.350911903,1835661.67500502
760655.35860699_1835660.87504203,760655.35860699,1835660.87504203
760726.167697954_1829986.33628828,760726.167697954,1829986.33628828
760726.172597236_1829985.83610927,760726.172597236,1829985.83610927
760726.177497858_1829985.33581954,760726.177497858,1829985.33581954
760726.185333936_1829984.53585792,760726.185333936,1829984.53585792
760726.992858035_1833797.57052297,760726.992858035,1833797.57052297
760727.493164798_1833797.57561549,760727.493164798,1833797.57561549
760727.993259377_1833797.58059471,760727.993259377,1833797.58059471
760728.793219727_1833797.58855956,760728.793219727,1833797.58855956
760754.575147693_1829657.58012439,760754.575147693,1829657.58012439
760754.580261374_1829657.07983729,760754.580261374,1829657.07983729
760754.585160143_1829656.57965832,760754.585160143,1829656.57965832
760754.592994993_1829655.77969669,760754.592994993,1829655.77969669
760759.591654387_1830399.20233081,760759.591654387,1830399.20233081
760759.659216025_1830399.69796505,760759.659216025,1830399.69796505
760837.813444095_1831965.28357018,760837.813444095,1831965.28357018
760837.821637076_1831964.48361213,760837.821637076,1831964.48361213
760837.82676091_1831963.98332389,760837.82676091,1831963.98332389
760837.831669852_1831963.48314374,760837.831669852,1831963.48314374
760852.201761511_1830450.11233855,760852.201761511,1830450.11233855
760875.65763163_1830449.91898103,760875.65763163,1830449.91898103
760877.728296358_1830465.12958764,760877.728296358,1830465.12958764
760960.607957874_1831755.3795806,760960.607957874,1831755.3795806
760973.306212038_1830184.50425558,760973.306212038,1830184.50425558
760973.311119129_1830184.00396504,760973.311119129,1830184.00396504
760973.316238439_1830183.5037878,760973.316238439,1830183.5037878
760973.324426004_1830182.7038297,760973.324426004,1830182.7038297
761076.280887054_1831964.75296826,761076.280887054,1831964.75296826
761076.288747866_1831963.95300688,761076.288747866,1831963.95300688
761076.293665064_1831963.4526046,761076.293665064,1831963.4526046
761076.298578218_1831962.95253446,761076.298578218,1831962.95253446
761108.94486076_1831059.21938959,761108.94486076,1831059.21938959
761121.704840808_1830609.93067682,761121.704840808,1830609.93067682
761153.645600498_1830541.44492358,761153.645600498,1830541.44492358
761153.650619848_1830540.94463365,761153.650619848,1830540.94463365
761153.655531072_1830540.44445314,761153.655531072,1830540.44445314
761153.663385816_1830539.6444917,761153.663385816,1830539.6444917
761214.438732493_1833114.81566167,761214.438732493,1833114.81566167
761214.443762446_1833114.31537054,761214.443762446,1833114.31537054
761214.448684284_1833113.8151888,761214.448684284,1833113.8151888
761214.456555982_1833113.01522753,761214.456555982,1833113.01522753
761234.779555573_1831197.49994148,761234.779555573,1831197.49994148
761235.128155184_1831197.12928216,761235.128155184,1831197.12928216
761249.186457951_1831183.39591051,761249.186457951,1831183.39591051
761249.448139073_1831183.82249689,761249.448139073,1831183.82249689
761257.662629775_1831234.17249132,761257.662629775,1831234.17249132
761258.04096247_1831234.49974164,761258.04096247,1831234.49974164
761274.582299367_1831218.37237063,761274.582299367,1831218.37237063
761274.589224856_1831217.67213966,761274.589224856,1831217.67213966
761274.593375488_1831216.9717642,761274.593375488,1831216.9717642
761275.282668035_1831218.37934958,761275.282668035,1831218.37934958
761275.289594893_1831217.67900792,761275.289594893,1831217.67900792
761275.298228833_1831216.97879778,761275.298228833,1831216.97879778
761275.982823152_1831218.38632598,761275.982823152,1831218.38632598
761275.989963586_1831217.68598692,761275.989963586,1831217.68598692
761275.996889117_1831216.98575594,761275.996889117,1831216.98575594
761276.004801012_1831216.18579506,761276.004801012,1831216.18579506
761276.683297255_1831218.39341699,761276.683297255,1831218.39341699
761277.383559152_1831218.40039473,761277.383559152,1831218.40039473
761277.390592855_1831217.70005436,761277.390592855,1831217.70005436
761277.391328068_1831216.99952656,761277.391328068,1831216.99952656
761278.083821054_1831218.40737247,761278.083821054,1831218.40737247
761278.090854782_1831217.7070321,761278.090854782,1831217.7070321
761278.10226636_1831217.00674504,761278.10226636,1831217.00674504
761311.112259418_1831281.05454904,761311.112259418,1831281.05454904
761311.430187045_1831280.66823775,761311.430187045,1831280.66823775
761379.848402489_1833184.59430038,761379.848402489,1833184.59430038
761443.482342524_1833219.8797256,761443.482342524,1833219.8797256
761474.577196214_1833656.57077081,761474.577196214,1833656.57077081
761474.584909946_1833655.770808,761474.584909946,1833655.770808
761474.589733027_1833655.27062398,761474.589733027,1833655.27062398
761474.594877751_1833654.77033316,761474.594877751,1833654.77033316
761489.169219412_1830798.43768546,761489.169219412,1830798.43768546
761490.354833232_1830768.54393053,761490.354833232,1830768.54393053
761490.359646339_1830768.0437476,761490.359646339,1830768.0437476
761490.364781128_1830767.54345788,761490.364781128,1830767.54345788
761490.3729916_1830766.74350001,761490.3729916,1830766.74350001
761508.428902837_1831339.31537288,761508.428902837,1831339.31537288
761508.43393196_1831338.81519228,761508.43393196,1831338.81519228
761508.438855657_1831338.31489966,761508.438855657,1831338.31489966
761508.446728583_1831337.5149384,761508.446728583,1831337.5149384
761541.793599821_1830783.45710726,761541.793599821,1830783.45710726
761589.513820648_1830785.16677827,761589.513820648,1830785.16677827
761590.00555045_1830785.25946757,761590.00555045,1830785.25946757
761607.301977575_1830811.8222577,761607.301977575,1830811.8222577
761666.715686384_1831877.50291391,761666.715686384,1831877.50291391
761666.723567862_1831876.70295273,761666.723567862,1831876.70295273
761666.728495824_1831876.20277012,761666.728495824,1831876.20277012
761666.733531908_1831875.70247814,761666.733531908,1831875.70247814
761742.883800508_1830742.2851804,761742.883800508,1830742.2851804
761743.683760645_1830742.29316657,761743.683760645,1830742.29316657
761744.184036624_1830742.29816093,761744.184036624,1830742.29816093
761744.684100392_1830742.30304201,761744.684100392,1830742.30304201
761767.997620118_1830715.19961762,761767.997620118,1830715.19961762
761816.385432919_1831380.61295694,761816.385432919,1831380.61295694
761816.392073719_1831380.11257354,761816.392073719,1831380.11257354
761816.397218299_1831379.61228259,761816.397218299,1831379.61228259
761816.405444405_1831378.81232488,761816.405444405,1831378.81232488
761829.497526317_1831400.75380903,761829.497526317,1831400.75380903
761833.444884119_1831385.1272613,761833.444884119,1831385.1272613
761833.631349211_1831384.66306435,761833.631349211,1831384.66306435
762011.985547408_1830852.63321531,762011.985547408,1830852.63321531
762011.990691958_1830852.13314539,762011.990691958,1830852.13314539
762011.995520225_1830851.63273947,762011.995520225,1830851.63273947
762012.003238826_1830850.83277671,762012.003238826,1830850.83277671
762035.625192432_1832837.93390161,762035.625192432,1832837.93390161
762035.630132445_1832837.43371752,762035.630132445,1832837.43371752
762035.635180578_1832836.93342403,762035.635180578,1832836.93342403
762035.643252442_1832836.13346475,762035.643252442,1832836.13346475
762067.822394435_1831458.55244523,762067.822394435,1831458.55244523
762067.827222124_1831458.052371,762067.827222124,1831458.052371
762067.832372844_1831457.55207927,762067.832372844,1831457.55207927
762067.840608754_1831456.75212166,762067.840608754,1831456.75212166
762365.300340323_1833891.82673226,762365.300340323,1833891.82673226
762365.308430135_1833891.02677316,762365.308430135,1833891.02677316
762365.313488389_1833890.52658896,762365.313488389,1833890.52658896
762365.318441231_1833890.02629277,762365.318441231,1833890.02629277
762545.459951377_1831609.41206258,762545.459951377,1831609.41206258
762613.266339579_1831545.14570337,762613.266339579,1831545.14570337
762618.669213326_1833226.42388894,762618.669213326,1833226.42388894
762619.169327459_1833226.42891049,762619.169327459,1833226.42891049
762619.66954836_1833226.43393334,762619.66954836,1833226.43393334
762620.469508032_1833226.44196595,762620.469508032,1833226.44196595
762639.393791926_1833085.26128279,762639.393791926,1833085.26128279
762639.557251516_1833085.73408033,762639.557251516,1833085.73408033
762711.93764686_1831383.58147012,762711.93764686,1831383.58147012
762711.942596072_1831383.08139529,762711.942596072,1831383.08139529
762711.947442573_1831382.58098702,762711.947442573,1831382.58098702
762711.955190285_1831381.78102454,762711.955190285,1831381.78102454
762971.606750359_1831412.21488684,762971.606750359,1831412.21488684
762983.727690469_1830814.84268412,762983.727690469,1830814.84268412
762998.138659936_1830870.01135247,762998.138659936,1830870.01135247
763019.988903213_1830854.51771988,763019.988903213,1830854.51771988
763020.489075359_1830854.52263236,763020.489075359,1830854.52263236
763020.989459709_1830854.52765818,763020.989459709,1830854.52765818
763021.78941936_1830854.53569291,763021.78941936,1830854.53569291
763057.928087077_1831170.41962914,763057.928087077,1831170.41962914
763063.035024783_1831208.55009022,763063.035024783,1831208.55009022
763074.342387699_1831206.97473954,763074.342387699,1831206.97473954
