
[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY
750014.257653963_1833826.40535263,750014.257653963,1833826.40535263
750015.057614756_1833826.41327285,750015.057614756,1833826.41327285
750015.557885215_1833826.41822591,750015.557885215,1833826.41822591
750016.058048916_1833826.42317776,750016.058048916,1833826.42317776
750115.000719223_1833433.46077553,750115.000719223,1833433.46077553
750115.800678227_1833433.46887444,750115.800678227,1833433.46887444
750116.300956886_1833433.47393934,750116.300956886,1833433.47393934
750116.801236838_1833433.47889358,750116.801236838,1833433.47889358
750242.5416561_1833674.41956885,750242.5416561,1833674.41956885
751162.033979414_1834159.08704108,751162.033979414,1834159.08704108
751162.038885029_1834158.58678029,751162.038885029,1834158.58678029
751162.044002853_1834158.08663271,751162.044002853,1834158.08663271
751162.052188527_1834157.28667459,751162.052188527,1834157.28667459
751463.976484472_1834232.88511166,751463.976484472,1834232.88511166
751463.981502849_1834232.38496194,751463.981502849,1834232.38496194
751463.986415768_1834231.88470023,751463.986415768,1834231.88470023
751463.994271947_1834231.08473881,751463.994271947,1834231.08473881
751585.901853406_1835469.92386663,751585.901853406,1835469.92386663
751621.245489268_1835470.79256637,751621.245489268,1835470.79256637
751621.253357767_1835469.99260507,751621.253357767,1835469.99260507
751621.258277311_1835469.49245315,751621.258277311,1835469.49245315
751621.263411656_1835468.99219301,751621.263411656,1835468.99219301
751650.161305838_1835451.00644424,751650.161305838,1835451.00644424
751654.781817393_1835131.83693553,751654.781817393,1835131.83693553
751654.789856031_1835131.03697592,751654.789856031,1835131.03697592
751654.794881947_1835130.53682528,751654.794881947,1835130.53682528
751654.79980241_1835130.03656268,751654.79980241,1835130.03656268
751682.082333724_1834815.5008665,751682.082333724,1834815.5008665
751934.579289099_1835870.41270545,751934.579289099,1835870.41270545
751934.58700076_1835869.61274262,751934.58700076,1835869.61274262
751934.591822259_1835869.11258838,751934.591822259,1835869.11258838
751934.596965301_1835868.61232719,751934.596965301,1835868.61232719
751967.369280506_1835818.32722262,751967.369280506,1835818.32722262
752090.620775181_1835075.48926388,752090.620775181,1835075.48926388
752090.625705641_1835074.98900004,752090.625705641,1835074.98900004
752090.630848302_1835074.48884944,752090.630848302,1835074.48884944
752090.639073647_1835073.68889173,752090.639073647,1835073.68889173
752115.562649908_1834498.73444463,752115.562649908,1834498.73444463
752179.596714741_1835554.19052232,752179.596714741,1835554.19052232
752194.157094117_1835521.83089241,752194.157094117,1835521.83089241
752194.957055766_1835521.83872571,752194.957055766,1835521.83872571
752195.457188016_1835521.84362305,752195.457188016,1835521.84362305
752195.957425713_1835521.84863233,752195.957425713,1835521.84863233
752275.150434161_1835108.55164121,752275.150434161,1835108.55164121
752275.650789827_1835108.55654163,752275.650789827,1835108.55654163
752276.150930687_1835108.56155026,752276.150930687,1835108.56155026
752276.950890574_1835108.56956141,752276.950890574,1835108.56956141
752295.091423899_1834834.5839178,752295.091423899,1834834.5839178
752295.099484804_1834833.78395841,752295.099484804,1834833.78395841
752295.104524661_1834833.28380603,752295.104524661,1834833.28380603
752295.109459069_1834832.78354171,752295.109459069,1834832.78354171
752305.591326837_1835207.22675641,752305.591326837,1835207.22675641
752339.91081624_1834594.48762139,752339.91081624,1834594.48762139
752340.35634875_1834594.71529901,752340.35634875,1834594.71529901
752340.817546284_1834594.90928236,752340.817546284,1834594.90928236
752450.419693012_1834669.25389534,752450.419693012,1834669.25389534
752450.735389928_1834668.86601719,752450.735389928,1834668.86601719
752482.39165817_1834698.52573149,752482.39165817,1834698.52573149
752482.396703245_1834698.02546794,752482.396703245,1834698.02546794
752482.4015335_1834697.52531258,752482.4015335,1834697.52531258
752482.409259147_1834696.72534988,752482.409259147,1834696.72534988
752490.232808269_1834691.54790959,752490.232808269,1834691.54790959
752490.242790671_1834690.54749188,752490.242790671,1834690.54749188
752514.826665749_1834731.87409738,752514.826665749,1834731.87409738
752544.934436305_1835155.13443232,752544.934436305,1835155.13443232
752544.939484412_1835154.63416839,752544.939484412,1835154.63416839
752544.944317707_1835154.13401267,752544.944317707,1835154.13401267
752544.95204821_1835153.33405002,752544.95204821,1835153.33405002
753096.704443418_1834192.45206488,753096.704443418,1834192.45206488
753097.082929125_1834192.77894215,753097.082929125,1834192.77894215
753422.288344717_1834086.35129689,753422.288344717,1834086.35129689
753422.543780602_1834086.78135111,753422.543780602,1834086.78135111
753426.13144943_1834221.94239751,753426.13144943,1834221.94239751
753426.139549165_1834221.14243851,753426.139549165,1834221.14243851
753426.144613332_1834220.64228314,753426.144613332,1834220.64228314
753426.14957205_1834220.14201579,753426.14957205,1834220.14201579
753452.227769197_1834136.74812923,753452.227769197,1834136.74812923
753526.722742745_1834256.70061508,753526.722742745,1834256.70061508
753757.019099751_1833653.75780394,753757.019099751,1833653.75780394
753757.024062921_1833653.25764657,753757.024062921,1833653.25764657
753757.029134163_1833652.75737974,753757.029134163,1833652.75737974
753757.037243406_1833651.95742084,753757.037243406,1833651.95742084
753837.176043178_1834052.64192442,753837.176043178,1834052.64192442
753837.181116362_1834052.14176789,753837.181116362,1834052.14176789
753837.186084097_1834051.64149942,753837.186084097,1834051.64149942
753837.194027816_1834050.84153886,753837.194027816,1834050.84153886
753964.812325878_1833356.93139059,753964.812325878,1833356.93139059
753964.817292873_1833356.43123273,753964.817292873,1833356.43123273
753964.82236794_1833355.93096543,753964.82236794,1833355.93096543
753964.830483291_1833355.13100659,753964.830483291,1833355.13100659
754015.084576099_1833455.85966241,754015.084576099,1833455.85966241
754015.300037078_1833456.31106127,754015.300037078,1833456.31106127
754029.877214965_1833436.18844658,754029.877214965,1833436.18844658
754030.170739478_1833435.78338279,754030.170739478,1833435.78338279
754034.985010547_1833498.29673077,754034.985010547,1833498.29673077
754107.667696927_1833365.73302124,754107.667696927,1833365.73302124
754107.672667286_1833365.23286296,754107.672667286,1833365.23286296
754107.677638959_1833364.73259397,754107.677638959,1833364.73259397
754107.685588966_1833363.93263347,754107.685588966,1833363.93263347
754139.882862294_1833318.46900388,754139.882862294,1833318.46900388
754139.899204489_1833318.36954398,754139.899204489,1833318.36954398
754139.906227613_1833317.66934516,754139.906227613,1833317.66934516
754139.92743565_1833316.94351764,754139.92743565,1833316.94351764
754140.599576334_1833318.37652189,754140.599576334,1833318.37652189
754140.606494031_1833317.67621111,754140.606494031,1833317.67621111
754140.613517172_1833316.97601229,754140.613517172,1833316.97601229
754144.872584686_1833327.84563567,754144.872584686,1833327.84563567
754145.054987654_1833328.31136921,754145.054987654,1833328.31136921
754154.78549722_1833633.12908352,754154.78549722,1833633.12908352
754154.793449783_1833632.32912305,754154.793449783,1833632.32912305
754154.798420856_1833631.82907523,754154.798420856,1833631.82907523
754154.803395865_1833631.32869529,754154.803395865,1833631.32869529
755039.963435382_1832344.66612985,755039.963435382,1832344.66612985
755097.164627062_1832442.42488782,755097.164627062,1832442.42488782
