
[INTERMEDIATE NODES]
FORMAT_INTERMEDIATENODE=SectionID,SeqNumber,CoordX,CoordY,IsBreakPoint,BreakPointLocation
OH_4831,7,742614.34193842,1828166.74689262,,
OH_4831,8,742593.991382939,1828209.80389591,,
OH_4831,9,742564.843302523,1828256.63614542,,
OH_4831,10,742535.707530646,1828311.66101937,,
OH_4831,11,742510.713546362,1828349.90512695,,
OH_4831,12,742489.919194922,1828385.09694698,,
OH_4831,13,742486.280380567,1828433.10279459,,
OH_4831,14,742468.451541997,1828479.95225574,,
OH_4831,15,742456.433590494,1828541.81279389,,
OH_4831,16,742447.486458823,1828596.62270982,,
OH_4831,17,742449.054308711,1828637.49143871,,
OH_4831,18,742448.733400071,1828684.7609934,,
OH_4831,19,742444.842466717,1828736.19504086,,
OH_4831,20,742442.049256478,1828784.98649132,,
OH_4831,21,742459.579108309,1828840.31663354,,
OH_4831,22,742480.352803128,1828882.61883246,,
OH_4831,23,742470.895479864,1828935.31954398,,
OH_4831,24,742471.283622726,1828976.61880714,,
OH_4832,1,742518.262455344,1829043.57376093,,
OH_4859,1,755064.414925792,1832468.36941712,,
OH_4859,2,755023.083327887,1832494.5706199,,
OH_4859,3,754988.39265999,1832526.51837301,,
OH_4859,4,754954.412614831,1832557.86478958,,
OH_4859,5,754914.899605776,1832584.41606219,,
OH_4859,6,754881.252355966,1832618.1539155,,
OH_4859,7,754849.038563561,1832651.64611734,,
OH_4859,8,754801.52056185,1832696.58492586,,
OH_4859,9,754772.650482291,1832726.69225897,,
OH_4859,10,754737.851086709,1832760.39499173,,
OH_4859,11,754701.575231108,1832805.53875721,,
OH_4859,12,754662.660497088,1832830.29723955,,
OH_4859,13,754628.735811918,1832860.70526461,,
OH_4859,14,754585.717426988,1832901.08807364,,
OH_4859,15,754560.342069644,1832937.04643569,,
OH_4859,16,754520.499821255,1832958.48012834,,
OH_4859,17,754498.79493085,1832982.54221004,,
OH_4859,18,754472.577935926,1833013.7910545,,
OH_4859,19,754472.548273987,1833013.82513522,,
OH_4859,20,754471.91963467,1833014.5475159,,
OH_4859,21,754471.339710553,1833015.21389878,,
OH_4859,22,754452.943045808,1833036.351516,,
OH_4859,23,754421.281748606,1833067.97165743,,
OH_4859,24,754386.288317225,1833101.43667798,,
OH_4859,25,754351.46552841,1833138.44559243,,
OH_4859,26,754311.426876621,1833174.28559318,,
OH_4859,27,754290.224411297,1833197.28437446,,
OH_4859,28,754251.841149763,1833228.60460907,,
OH_4859,29,754216.522824998,1833262.50784907,,
OH_4859,30,754182.297533567,1833294.20954453,,
CA_5398,1,743460.846599184,1826888.53192529,,
CA_5398,2,743461.347024699,1826890.07333113,,
CA_5398,3,743473.439654706,1826918.75638834,,
CA_5398,4,743473.565247805,1826919.14351677,,
CA_5398,5,743473.629464298,1826919.54655656,,
CA_5398,6,743473.630498574,1826919.95519144,,
CA_5398,7,743473.568472198,1826920.35868407,,
CA_5398,8,743473.44499672,1826920.7467569,,
CA_5398,9,743473.26306942,1826921.10936939,,
CA_5398,10,743473.027602205,1826921.43716702,,
CA_5398,11,743472.744458036,1826921.7216916,,
CA_5398,12,743472.421195926,1826921.95561131,,
CA_5398,13,743472.065895034,1826922.13281795,,
CA_5398,14,743428.314396688,1826940.57813733,,
CA_5398,15,743329.033617179,1826981.58006642,,
CA_5398,16,743282.781110407,1827001.88890414,,
CA_5398,17,743193.494801764,1827036.6693068,,
CA_5398,18,743091.841598638,1827043.78674962,,
CA_5398,19,743035.336191079,1827050.90105547,,
CA_5398,20,742953.112808354,1827056.40552257,,
CA_5398,21,742915.138580785,1827061.44615592,,
CA_5398,22,742888.812176256,1827075.63199877,,
CA_5398,23,742882.755292266,1827094.53388425,,
CA_5398,24,742892.802098525,1827128.49454384,,
CA_5398,25,742915.617822296,1827195.08826238,,
CA_5398,26,742930.071444476,1827239.92793885,,
CA_5398,27,742932.573763897,1827260.72075304,,
CA_5398,28,742936.228702181,1827312.76717783,,
CA_5398,29,742939.291074788,1827353.53886781,,
CA_5398,30,742940.898772908,1827365.45113004,,
CA_5398,31,742949.514361935,1827371.55503436,,
CA_5398,32,743002.654890648,1827374.10534742,,
CA_5398,33,743062.683697329,1827381.3470756,,
CA_5398,34,743080.247531718,1827387.58939671,,
CA_5398,35,743107.265232268,1827402.01597586,,
CA_5398,36,743165.539617322,1827440.44636881,,
CA_5398,37,743237.049658,1827484.49842522,,
CA_5398,38,743270.923973919,1827506.79466075,,
CA_5398,39,743293.258582001,1827527.24262317,,
CA_5398,40,743322.42708591,1827557.87160937,,
CA_5398,41,743354.115246684,1827596.61616472,,
CA_5398,42,743372.697004882,1827612.12613607,,
CA_5398,43,743373.442671206,1827612.84200161,,
CA_5398,44,743374.07604513,1827613.66597541,,
CA_5398,45,743374.582707924,1827614.5792953,,
CA_5398,46,743374.951360126,1827615.56124167,,
CA_5398,47,743375.173496185,1827616.58957661,,
CA_5398,48,743375.244041388,1827617.64088328,,
BB_5416,1,754139.913145281,1833316.96903439,,
OH_5420,1,754034.632590724,1833497.94158109,,
OH_5564,1,746807.502155132,1827733.23272716,,
OH_5565,1,746930.017546724,1827945.54327425,,
OH_5565,2,746897.448477443,1827898.78140245,,
OH_5565,3,746869.329093155,1827864.24897724,,
OH_5565,4,746840.327069434,1827832.25258775,,
OH_5565,5,746809.541270178,1827788.16843556,,
OH_5568,1,742651.042669253,1827782.11957654,,
OH_5569,1,747338.793415339,1831620.76670091,,
OH_5570,1,749016.012334783,1832832.99216302,,
BB_5577,1,752490.237746747,1834691.04764477,,
OH_5578,1,752514.484831166,1834731.50880124,,
OH_5579,1,752141.385274071,1835597.65670607,,
OH_5579,2,752095.607110372,1835659.55745206,,
OH_5579,3,752044.080411403,1835718.98581545,,
OH_5579,4,752013.130897431,1835766.12253842,,
OH_5592,1,746924.109930998,1828729.19837384,,
OH_5592,2,746947.901734748,1828675.55450375,,
OH_5592,3,746976.601050376,1828622.18969607,,
OH_5592,4,747006.509112788,1828565.96154358,,
OH_5592,5,747036.198378744,1828510.28201587,,
OH_5592,6,747066.659837371,1828452.39839135,,
OH_5592,7,747095.543415899,1828424.00328172,,
OH_5592,8,747112.674036864,1828394.59300098,,
OH_5592,9,747135.799073476,1828354.61213748,,
CA_5595,1,755040.165048813,1832344.92572398,,
CA_5595,2,755024.99519442,1832356.20626974,,
CA_5595,3,755026.981398157,1832358.77793883,,
CA_5595,4,755043.733943906,1832364.6992974,,
OH_5631,1,746945.101007168,1830868.92926397,,
OH_5631,2,746907.141902781,1830826.86515287,,
OH_5631,3,746871.964410414,1830803.10042433,,
OH_5631,4,746834.672102624,1830768.13075194,,
OH_5631,5,746804.855224598,1830723.72368207,,
OH_5631,6,746767.480192186,1830668.16001259,,
OH_5631,7,746737.542057935,1830615.78172972,,
OH_5631,8,746714.639506054,1830555.17997827,,
OH_5631,9,746690.774568612,1830485.38032702,,
OH_5631,10,746664.095549666,1830409.45719809,,
OH_5631,11,746635.279372544,1830333.73332367,,
OH_5631,12,746618.051395581,1830281.05743084,,
OH_5631,13,746600.372054643,1830230.48087891,,
OH_5631,14,746579.764060322,1830165.25713927,,
OH_5631,15,746559.944007127,1830096.49964237,,
OH_5631,16,746542.624055941,1830033.1957139,,
OH_5631,17,746522.606682007,1829972.29636426,,
OH_5631,18,746503.294521109,1829905.75913578,,
OH_5631,19,746486.283160258,1829843.45524687,,
OH_5631,20,746463.106528002,1829778.64388135,,
OH_5631,21,746450.697683018,1829724.69617158,,
OH_5631,22,746428.664892452,1829662.55616932,,
OH_5631,23,746466.838929939,1829593.02530375,,
OH_5631,24,746506.887076025,1829527.72287508,,
OH_5631,25,746537.334439811,1829470.83519822,,
OH_5631,26,746566.888342123,1829417.36920112,,
OH_5667,1,749034.032907143,1832743.19213896,,
OH_5667,2,749012.158283154,1832677.61765995,,
OH_5667,3,748965.006837944,1832655.48100752,,
OH_5667,4,748907.858497939,1832629.90690324,,
OH_5667,5,748846.899815916,1832601.41032364,,
OH_5667,6,748785.973669146,1832579.22503927,,
OH_5667,7,748726.499002509,1832551.74236996,,
OH_5667,8,748678.813474678,1832529.48852447,,
OH_5667,9,748648.333182243,1832515.40774308,,
OH_5667,10,748602.800820723,1832491.62997726,,
OH_5667,11,748561.244019227,1832465.79499399,,
OH_5667,12,748519.108293434,1832443.8283236,,
OH_5667,13,748451.853057455,1832433.41682995,,
OH_5667,14,748411.953379075,1832430.40819955,,
OH_5667,15,748357.027482684,1832424.78967917,,
OH_5699,1,752326.236818705,1835267.25642512,,
OH_5699,2,752346.333196638,1835310.45091946,,
OH_5699,3,752340.737056673,1835350.35319861,,
OH_5699,4,752320.142094835,1835385.76074608,,
OH_5699,5,752282.740618124,1835424.84522347,,
OH_5699,6,752239.274331283,1835471.1654784,,
OH_5700,1,752308.197952821,1834578.28262264,,
OH_5700,2,752246.281238058,1834550.31718041,,
OH_5700,3,752176.33805488,1834523.91703435,,
OH_5700,4,752175.875972028,1834523.72548028,,
OH_5703,1,750133.279224947,1833412.19171829,,
OH_5703,2,750167.029965037,1833385.04907142,,
OH_5703,3,750205.269071192,1833338.46110554,,
OH_5703,4,750227.256959589,1833291.83619026,,
OH_5703,5,750251.348979493,1833258.6820269,,
OH_5703,6,750227.793490074,1833218.55005415,,
OH_5703,7,750208.098280358,1833176.91320322,,
OH_5703,8,750186.908121099,1833135.36964355,,
OH_5703,9,750156.093420273,1833076.88531394,,
OH_5703,10,750109.392612674,1833061.94648687,,
OH_5703,11,750059.469217395,1833048.74357733,,
OH_5703,12,750014.667911083,1833035.82097638,,
OH_5704,1,747119.389083474,1828315.50193523,,
OH_5704,2,747061.063543157,1828298.22368875,,
OH_5704,3,747050.434055507,1828265.99526453,,
OH_5704,4,747030.592399617,1828217.49741404,,
OH_5704,5,747019.224114914,1828175.29778284,,
OH_5704,6,747014.37982072,1828132.17442686,,
OH_5704,7,747005.536275143,1828093.21333722,,
OH_5705,1,746759.907873751,1827702.01943286,,
OH_5705,2,746726.420619395,1827688.57134595,,
OH_5705,3,746683.311269932,1827676.00918397,,
OH_5705,4,746635.971344248,1827659.74402969,,
OH_5705,5,746582.520199948,1827655.03569029,,
OH_5705,6,746523.569974236,1827645.39195559,,
OH_5705,7,746465.16175759,1827616.60184415,,
OH_5705,8,746417.06735327,1827591.69316887,,
OH_5705,9,746367.573400844,1827567.65647441,,
OH_5705,10,746320.132083595,1827541.6484311,,
OH_5705,11,746273.058300492,1827520.84920011,,
OH_5705,12,746189.126496509,1827482.46916089,,
OH_5705,13,746115.253811767,1827442.21053021,,
OH_5705,14,746035.979547922,1827407.42488012,,
OH_5705,15,746004.633425934,1827365.55110903,,
OH_5705,16,745958.826102088,1827356.01195361,,
OH_5705,17,745926.459236416,1827349.48515235,,
OH_5705,18,745873.07312849,1827343.03809513,,
OH_5706,1,742469.123411749,1829063.83202293,,
OH_5706,2,742445.89745703,1829096.89280131,,
OH_5706,3,742425.832154125,1829133.86391893,,
OH_5706,4,742403.512502777,1829171.69659245,,
OH_5706,5,742384.372263577,1829211.77698347,,
OH_5719,1,752179.926986166,1835553.81477146,,
OH_5721,1,750198.962262254,1833703.2507867,,
OH_5721,2,750122.584448809,1833752.06929968,,
OH_5724,1,750213.803654735,1833637.70119187,,
OH_5724,2,750184.734400644,1833586.72351731,,
OH_5724,3,750158.955196654,1833545.1274375,,
OH_5724,4,750132.049720798,1833499.30892669,,
OH_5724,5,750099.925489067,1833461.40313854,,
OH_5730,1,746989.008444136,1828025.93273156,,
OH_5732,1,752291.609462773,1835161.55783466,,
OH_5747,1,743294.973158191,1827625.88141625,,
OH_5747,2,743248.263985538,1827629.33833144,,
OH_5747,3,743204.595698487,1827647.11205783,,
OH_5747,4,743149.86690425,1827660.88498699,,
OH_5747,5,743089.034300009,1827676.13793523,,
OH_5747,6,743036.094818883,1827692.25611865,,
OH_5747,7,742988.611973083,1827698.14050415,,
OH_5747,8,742930.808287006,1827709.88634675,,
OH_5747,9,742779.045810706,1827763.54565287,,
OH_5749,1,752484.251354925,1835158.51503725,,
OH_5749,2,752433.057323529,1835163.00415294,,
OH_5749,3,752402.65285712,1835169.95271944,,
OH_5749,4,752359.443844069,1835185.49709752,,
OH_5761,1,752054.968068972,1834476.32094678,,
OH_5761,2,751996.451340551,1834449.72381186,,
OH_5761,3,751930.102231919,1834417.27974674,,
OH_5761,4,751861.434299266,1834400.41723637,,
OH_5761,5,751786.444265005,1834367.31736265,,
OH_5761,6,751745.494721483,1834326.64644857,,
OH_5761,7,751699.415230421,1834286.46891831,,
OH_5761,8,751657.309178896,1834271.69188583,,
OH_5761,9,751616.185152395,1834264.01222543,,
OH_5761,10,751566.861422268,1834254.57560807,,
OH_5761,11,751511.916145424,1834241.97308042,,
OH_5772,1,754083.592270931,1833387.92297552,,
OH_5774,1,745766.088184543,1827332.98919135,,
OH_5774,2,745711.839720198,1827326.67528338,,
OH_5774,3,745669.075486513,1827324.4783842,,
OH_5774,4,745624.582219943,1827319.94909617,,
OH_5774,5,745570.557000141,1827316.16471783,,
OH_5798,1,753988.59920258,1833474.81632737,,
OH_5798,2,753960.804892831,1833504.60295217,,
OH_5798,3,753933.301145425,1833527.97027686,,
OH_5798,4,753902.63390974,1833556.83474019,,
OH_5798,5,753867.914244398,1833576.35226092,,
OH_5798,6,753826.784327774,1833605.20477113,,
OH_5798,7,753790.296326611,1833629.79561413,,
OH_5801,1,751417.979310471,1834221.93791138,,
OH_5801,2,751372.256109963,1834206.01187741,,
OH_5801,3,751326.478739066,1834194.62461031,,
OH_5801,4,751279.603693225,1834185.7710023,,
OH_5801,5,751233.926750553,1834174.82798211,,
OH_5801,6,751205.380307864,1834169.49106135,,
OH_5801,7,751190.370250798,1834165.23961516,,
OH_5807,1,746834.673356798,1828891.57941891,,
OH_5807,2,746863.193911939,1828835.22328898,,
OH_5811,1,749873.553006508,1832995.646977,,
OH_5811,2,749821.495585396,1832982.30807417,,
OH_5811,3,749769.573257371,1832966.53530103,,
OH_5811,4,749711.426754479,1832953.34593239,,
OH_5814,1,743991.45696797,1827695.77160368,,
OH_5814,2,743937.699818555,1827689.7379185,,
OH_5814,3,743888.082393897,1827685.85258197,,
OH_5814,4,743846.378107864,1827681.17256193,,
OH_5814,5,743799.55285686,1827676.10242259,,
OH_5814,6,743760.229227453,1827668.57226597,,
OH_5814,7,743720.494601152,1827659.70681244,,
OH_5814,8,743665.829389912,1827658.42299019,,
OH_5814,9,743610.983029318,1827654.25862119,,
OH_5814,10,743564.568962921,1827650.52216564,,
OH_5814,11,743511.652317559,1827645.71589156,,
OH_5814,12,743464.187755605,1827640.41773444,,
OH_5814,13,743406.359380521,1827635.4452812,,
OH_5816,1,753391.209691615,1834095.94804467,,
OH_5816,2,753345.295019886,1834114.22551586,,
OH_5816,3,753326.966935513,1834129.17682311,,
OH_5816,4,753287.14083974,1834138.2284885,,
OH_5816,5,753208.81294275,1834170.73853847,,
OH_5816,6,753176.539151611,1834182.20360662,,
OH_5816,7,753142.791850862,1834191.87984796,,
OH_5816,8,753109.005232862,1834204.87714891,,
OH_5858,1,747373.69423746,1831548.09973146,,
OH_5858,2,747345.837934307,1831482.12558743,,
OH_5858,3,747317.446644585,1831406.9574131,,
OH_5858,4,747298.632665697,1831334.55689487,,
OH_5858,5,747275.16132142,1831286.45897697,,
OH_5858,6,747251.087318913,1831235.1436425,,
OH_5858,7,747221.542045194,1831176.56919106,,
OH_5858,8,747197.389050952,1831122.81740265,,
OH_5858,9,747159.368653211,1831049.08751429,,
