[GENERAL]
DATE=August 08, 2025 at 12:19:50
CYME_VERSION=8.00
CYMDIST_REVISION=01
              
[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY
769557.800721788_1833378.31080078,769557.800721788,1833378.31080078
769558.600682399_1833378.31873931,769558.600682399,1833378.31873931
769559.101032507_1833378.32370461,769559.101032507,1833378.32370461
769559.601274453_1833378.3287793,769559.601274453,1833378.3287793
769565.615126911_1828999.39183606,769565.615126911,1828999.39183606
769565.622944572_1828998.59187426,769565.622944572,1828998.59187426
769565.62783396_1828998.09155535,769565.62783396,1828998.09155535
769565.632935548_1828997.59134983,769565.632935548,1828997.59134983
769600.86970567_1830311.07710617,769600.86970567,1830311.07710617
769613.410895437_1830147.95471813,769613.410895437,1830147.95471813
769613.4157888_1830147.45450932,769613.4157888,1830147.45450932
769613.420897126_1830146.9541925,769613.420897126,1830146.9541925
769613.429064846_1830146.1542342,769613.429064846,1830146.1542342
769673.052304796_1830779.37149719,769673.052304796,1830779.37149719
769673.852263738_1830779.3796022,769673.852263738,1830779.3796022
769674.3526735_1830779.38467224,769674.3526735,1830779.38467224
769674.8527643_1830779.38962756,769674.8527643,1830779.38962756
769700.819781703_1830757.9677778,769700.819781703,1830757.9677778
769795.14504946_1829820.90001148,769795.14504946,1829820.90001148
769795.15200459_1829820.34645704,769795.15200459,1829820.34645704
769795.158959717_1829819.79290259,769795.158959717,1829819.79290259
769795.169010512_1829818.99296573,769795.169010512,1829818.99296573
769824.612627016_1830613.81325049,769824.612627016,1830613.81325049
769825.412587685_1830613.82118322,769825.412587685,1830613.82118322
769825.913003214_1830613.82614554,769825.913003214,1830613.82614554
769826.413098387_1830613.83110385,769826.413098387,1830613.83110385
769834.477769553_1828078.81927843,769834.477769553,1828078.81927843
769846.889855973_1828368.14078656,769846.889855973,1828368.14078656
769847.390110316_1828368.1457392,769847.390110316,1828368.1457392
769847.890364663_1828368.15069183,769847.890364663,1828368.15069183
769848.69032546_1828368.15861162,769848.69032546,1828368.15861162
769872.592249665_1832270.2717777,769872.592249665,1832270.2717777
769873.392210227_1832270.27972121,769873.392210227,1832270.27972121
769873.8924805_1832270.28468883,769873.8924805,1832270.28468883
769874.392642598_1832270.28976583,769874.392642598,1832270.28976583
769895.176051965_1827540.55520334,769895.176051965,1827540.55520334
769895.676325738_1827540.56015433,769895.676325738,1827540.56015433
769896.176492709_1827540.565104,769896.176492709,1827540.565104
769896.976453539_1827540.57302044,769896.976453539,1827540.57302044
769901.406948911_1832242.59094955,769901.406948911,1832242.59094955
769918.970782737_1832222.9640207,769918.970782737,1832222.9640207
770005.689590504_1832348.28463575,770005.689590504,1832348.28463575
770006.01760506_1832348.6623653,770006.01760506,1832348.6623653
770052.782823645_1832402.53248363,770052.782823645,1832402.53248363
770124.721739991_1832033.07852476,770124.721739991,1832033.07852476
770124.729938273_1832032.27856677,770124.729938273,1832032.27856677
770124.735066874_1832031.7781369,770124.735066874,1832031.7781369
770124.739977735_1832031.27803647,770124.739977735,1832031.27803647
770147.137102997_1828043.99051016,770147.137102997,1828043.99051016
770147.637472708_1828043.99547006,770147.637472708,1828043.99547006
770148.137735621_1828044.00042862,770148.137735621,1828044.00042862
770148.937696325_1828044.00835776,770148.937696325,1828044.00835776
770183.721878725_1826586.29581979,770183.721878725,1826586.29581979
770183.7297051_1826585.49585807,770183.7297051,1826585.49585807
770183.734599948_1826584.99553818,770183.734599948,1826584.99553818
770183.739707015_1826584.49533171,770183.739707015,1826584.49533171
770249.73835812_1827223.56294081,770249.73835812,1827223.56294081
770249.74347047_1827223.06262316,770249.74347047,1827223.06262316
770249.748261023_1827222.56241219,770249.748261023,1827222.56241219
770249.755922324_1827221.76244888,770249.755922324,1827221.76244888
770255.937952618_1827240.25011982,770255.937952618,1827240.25011982
770293.318575302_1827226.11959418,770293.318575302,1827226.11959418
770349.434308164_1827201.65781849,770349.434308164,1827201.65781849
770349.892941251_1827201.45807191,770349.892941251,1827201.45807191
770554.317872726_1827186.8659734,770554.317872726,1827186.8659734
770631.855198898_1827358.17259115,770631.855198898,1827358.17259115
770631.862875183_1827357.37262798,770631.862875183,1827357.37262798
770631.867675118_1827356.87241578,770631.867675118,1827356.87241578
770631.872796856_1827356.37209689,770631.872796856,1827356.37209689
770727.816295252_1828763.09325938,770727.816295252,1828763.09325938
770727.82432504_1828762.29329968,770727.82432504,1828762.29329968
770727.829346022_1828761.79308929,770727.829346022,1828761.79308929
770727.8342616_1828761.29276688,770727.8342616,1828761.29276688
770741.530705351_1827368.49206639,770741.530705351,1827368.49206639
770774.167742318_1827712.08207215,770774.167742318,1827712.08207215
770774.175938827_1827711.28211414,770774.175938827,1827711.28211414
770774.181065187_1827710.78179468,770774.181065187,1827710.78179468
770774.185869748_1827710.28158188,770774.185869748,1827710.28158188
770832.59834487_1831485.55017136,770832.59834487,1831485.55017136
770832.867038675_1831485.12825204,770832.867038675,1831485.12825204
770970.170658909_1833322.87070924,770970.170658909,1833322.87070924
770970.970618999_1833322.87870014,770970.970618999,1833322.87870014
770971.470975212_1833322.88369826,770971.470975212,1833322.88369826
770971.971224655_1833322.88869503,770971.971224655,1833322.88869503
770996.82387508_1832278.91445312,770996.82387508,1832278.91445312
770997.623835225_1832278.92243856,770997.623835225,1832278.92243856
770998.124109127_1832278.92743244,770998.124109127,1832278.92743244
770998.624384427_1832278.93231561,770998.624384427,1832278.93231561
771007.673957665_1833130.46908036,771007.673957665,1833130.46908036
771043.47454585_1828142.41821271,771043.47454585,1828142.41821271
771043.974809524_1828142.42319247,771043.974809524,1828142.42319247
771044.475073202_1828142.42817222,771044.475073202,1828142.42817222
771045.27503357_1828142.43613523,771045.27503357,1828142.43613523
771079.864584035_1831398.220421,771079.864584035,1831398.220421
771079.869409429_1831397.72020581,771079.869409429,1831397.72020581
771079.874556569_1831397.21988393,771079.874556569,1831397.21988393
771079.882786259_1831396.41992626,771079.882786259,1831396.41992626
771113.355683094_1825000.53358791,771113.355683094,1825000.53358791
771196.551954369_1833095.07936132,771196.551954369,1833095.07936132
771196.556787405_1833094.5792558,771196.556787405,1833094.5792558
771196.561944963_1833094.07882219,771196.561944963,1833094.07882219
771196.570189468_1833093.27886467,771196.570189468,1833093.27886467
771222.907390145_1831216.17889564,771222.907390145,1831216.17889564
771250.754503494_1829581.05226991,771250.754503494,1829581.05226991
771250.762386784_1829580.25230875,771250.762386784,1829580.25230875
771250.767316185_1829579.75209509,771250.767316185,1829579.75209509
771250.772355173_1829579.25166134,771250.772355173,1829579.25166134
771312.460375247_1829689.72117598,771312.460375247,1829689.72117598
771313.260335422_1829689.72915834,771313.260335422,1829689.72915834
771313.760670775_1829689.73415091,771313.760670775,1829689.73415091
771314.260791151_1829689.73925149,771314.260791151,1829689.73925149
771337.717664332_1829576.75925593,771337.717664332,1829576.75925593
771337.799947326_1829576.26577722,771337.799947326,1829576.26577722
771342.07210214_1829550.6509758,771342.07210214,1829550.6509758
771364.210755875_1831218.74346556,771364.210755875,1831218.74346556
771391.966832451_1829215.57573263,771391.966832451,1829215.57573263
771392.447781179_1829215.71269148,771392.447781179,1829215.71269148
771392.58491748_1829215.23153237,771392.58491748,1829215.23153237
771392.898928059_1829215.93431413,771392.898928059,1829215.93431413
771402.326238432_1829220.99329325,771402.326238432,1829220.99329325
771402.435161271_1829220.50491248,771402.435161271,1829220.50491248
771406.838347195_1830774.40626321,771406.838347195,1830774.40626321
771407.638307282_1830774.4142544,771407.638307282,1830774.4142544
771408.138404104_1830774.41925011,771408.138404104,1830774.41925011
771408.638821285_1830774.42424986,771408.638821285,1830774.42424986
771453.523990792_1830946.1052594,771453.523990792,1830946.1052594
771453.678998188_1830945.62953178,771453.678998188,1830945.62953178
771473.062652929_1830890.84090717,771473.062652929,1830890.84090717
771517.864513932_1830050.85664808,771517.864513932,1830050.85664808
771530.572644747_1827185.76862178,771530.572644747,1827185.76862178
771530.580865823_1827184.96866402,771530.580865823,1827184.96866402
771530.586006434_1827184.46845312,771530.586006434,1827184.46845312
771530.590933438_1827183.96823951,771530.590933438,1827183.96823951
771574.309787136_1829258.4739237,771574.309787136,1829258.4739237
771574.314722876_1829257.97370913,771574.314722876,1829257.97370913
771574.31955182_1829257.47349324,771574.31955182,1829257.47349324
771574.327274436_1829256.67353052,771574.327274436,1829256.67353052
771670.185710464_1833091.08017836,771670.185710464,1833091.08017836
771670.193460007_1833090.2802159,771670.193460007,1833090.2802159
771670.19830688_1833089.77988748,771670.19830688,1833089.77988748
771670.203364495_1833089.27978317,771670.203364495,1833089.27978317
771690.471257957_1830073.22502552,771690.471257957,1830073.22502552
771690.971585664_1830073.23002815,771690.971585664,1830073.23002815
771691.471699792_1830073.2350281,771691.471699792,1830073.2350281
771692.271659814_1830073.24302579,771692.271659814,1830073.24302579
771709.711231385_1829246.69197348,771709.711231385,1829246.69197348
771709.718959496_1829245.89201081,771709.718959496,1829245.89201081
771709.72379295_1829245.39168376,771709.72379295,1829245.39168376
771709.728839988_1829244.89135943,771709.728839988,1829244.89135943
771761.746229174_1826973.10118055,771761.746229174,1826973.10118055
771813.164716783_1829192.0674649,771813.164716783,1829192.0674649
771837.253739778_1831253.99645449,771837.253739778,1831253.99645449
771837.258582292_1831253.49623699,771837.258582292,1831253.49623699
771837.263639777_1831252.99591147,771837.263639777,1831252.99591147
771837.271726075_1831252.19595234,771837.271726075,1831252.19595234
771853.099332354_1829258.38764929,771853.099332354,1829258.38764929
771853.107065866_1829257.58768667,771853.107065866,1829257.58768667
771853.111902703_1829257.08735919,771853.111902703,1829257.08735919
771853.116951724_1829256.58714512,771853.116951724,1829256.58714512
771878.477863091_1826856.86960329,771878.477863091,1826856.86960329
771878.48290377_1826856.36939008,771878.48290377,1826856.36939008
771878.487839044_1826855.8690648,771878.487839044,1826855.8690648
771878.495729965_1826855.06910372,771878.495729965,1826855.06910372
772053.4987786_1826982.30816643,772053.4987786,1826982.30816643
772053.999178134_1826982.31327785,772053.999178134,1826982.31327785
772054.499473664_1826982.31816649,772054.499473664,1826982.31816649
772055.299435474_1826982.32598332,772055.299435474,1826982.32598332
772055.552412982_1829071.63780527,772055.552412982,1829071.63780527
772055.560664764_1829070.83784783,772055.560664764,1829070.83784783
772055.565824602_1829070.33763454,772055.565824602,1829070.33763454
772055.57077225_1829069.83730786,772055.57077225,1829069.83730786
772072.634490112_1829053.21280021,772072.634490112,1829053.21280021
772072.638408941_1829053.71301779,772072.638408941,1829053.71301779
772170.060045335_1832927.59231531,772170.060045335,1832927.59231531
772178.794943483_1832887.2854492,772178.794943483,1832887.2854492
772178.799908247_1832886.78512062,772178.799908247,1832886.78512062
772178.805086563_1832886.28479475,772178.805086563,1832886.28479475
772178.813366029_1832885.48483759,772178.813366029,1832885.48483759
772197.313841087_1831108.41094081,772197.313841087,1831108.41094081
772205.841777319_1831152.86287984,772205.841777319,1831152.86287984
772206.641738829_1831152.87072729,772206.641738829,1831152.87072729
772207.142151321_1831152.87563623,772207.142151321,1831152.87563623
772207.642350247_1831152.88054249,772207.642350247,1831152.88054249
772215.653083723_1831189.35369493,772215.653083723,1831189.35369493
772215.879849239_1831190.32823171,772215.879849239,1831190.32823171
772316.618289229_1831040.60741566,772316.618289229,1831040.60741566
772360.145458973_1831009.91866244,772360.145458973,1831009.91866244
772441.258643525_1833276.99083539,772441.258643525,1833276.99083539
772441.266593149_1833276.19087489,772441.266593149,1833276.19087489
772441.271564084_1833275.69065605,772441.271564084,1833275.69065605
772441.276536427_1833275.19032647,772441.276536427,1833275.19032647
772502.773661226_1833091.59197697,772502.773661226,1833091.59197697
772526.165211473_1833038.43748485,772526.165211473,1833038.43748485
772566.453487552_1832871.11713354,772566.453487552,1832871.11713354
772597.604829311_1832884.15985092,772597.604829311,1832884.15985092
772628.615583953_1832900.7806532,772628.615583953,1832900.7806532
772633.858709917_1832688.79006904,772633.858709917,1832688.79006904
772634.658667626_1832688.79829488,772634.658667626,1832688.79829488
772635.158936157_1832688.80343906,772635.158936157,1832688.80343906
772635.659315693_1832688.80825246,772635.659315693,1832688.80825246
772645.302284007_1828723.30723346,772645.302284007,1828723.30723346
772645.802539644_1828723.31225245,772645.802539644,1828723.31225245
772646.302689888_1828723.31715938,772646.302689888,1828723.31715938
772647.102651389_1828723.32500773,772647.102651389,1828723.32500773
772660.995018005_1832922.40092761,772660.995018005,1832922.40092761
772661.495283991_1832922.40585178,772661.495283991,1832922.40585178
772661.995548568_1832922.41088665,772661.995548568,1832922.41088665
772662.795508054_1832922.41893777,772662.795508054,1832922.41893777
772800.608895135_1833306.97856951,772800.608895135,1833306.97856951
772801.408854546_1833306.98662811,772801.408854546,1833306.98662811
772801.909110626_1833306.99166757,772801.909110626,1833306.99166757
772802.409368119_1833306.99659631,772802.409368119,1833306.99659631
772840.207164376_1833275.721196,772840.207164376,1833275.721196
772905.186686429_1833308.59254119,772905.186686429,1833308.59254119
772990.177438803_1833358.50766755,772990.177438803,1833358.50766755
773049.551287887_1827600.09121655,773049.551287887,1827600.09121655
773049.556251776_1827599.59099804,773049.556251776,1827599.59099804
773049.561215664_1827599.09077951,773049.561215664,1827599.09077951
773049.569154024_1827598.2908189,773049.569154024,1827598.2908189
773287.891375088_1827797.75514951,773287.891375088,1827797.75514951
773319.414181728_1827826.97740045,773319.414181728,1827826.97740045
773319.874620765_1827826.69646108,773319.874620765,1827826.69646108
773865.634553292_1833696.68798791,773865.634553292,1833696.68798791
773866.134803936_1833696.69305353,773866.134803936,1833696.69305353
773866.634949225_1833696.69800707,773866.634949225,1833696.69800707
773867.434909991_1833696.70593004,773867.434909991,1833696.70593004
774451.137003606_1827182.86981072,774451.137003606,1827182.86981072

[HEADNODES] 
FORMAT_HEADNODES=NodeID,NetworkID,ConnectorIndex,StructureID,HarmonicEnveloppe,EquivalentSourceConfiguration,EquivalentSourceSinglePhaseCT,EquivSourceCenterTapPhase,BackgroundHarmonicVoltage

771113.355683094_1825000.53358791,E7-474,0,,0,0,0,0,0

[SOURCE]
FORMAT_SOURCE=SourceID,DeviceNumber,NodeID,NetworkID,OperatingVoltageA,OperatingVoltageB,OperatingVoltageC,SinglePhaseCenterTap,CenterTapPhase

E7-474_22KV,110kV Huế 2,771113.355683094_1825000.53358791,E7-474,0,0,0,0,0

[SOURCE EQUIVALENT]
FORMAT_SOURCEEQUIVALENT=NodeID,LoadModelName,Voltage,OperatingAngle1,OperatingAngle2,OperatingAngle3,PositiveSequenceResistance,PositiveSequenceReactance,NegativeSequenceResistance,NegativeSequenceReactance,ZeroSequenceResistance,ZeroSequenceReactance,OperatingVoltage1,OperatingVoltage2,OperatingVoltage3,BaseMVA,ImpedanceUnit

771113.355683094_1825000.53358791,DEFAULT,22KV,0,120,120,0,1,0,1,1,2,7.505553,7.505553,7.505553,0,0

[LOAD EQUIVALENT]
FORMAT_LOADEQUIVALENT=NodeID,LoadModelName,Format,Value1A,Value1B,Value1C,Value2A,Value2B,Value2C,ValueSinglePhaseCT11,ValueSinglePhaseCT12,ValueSinglePhaseCT21,ValueSinglePhaseCT22

771113.355683094_1825000.53358791,DEFAULT,KW_PF,0,0,0,0,0,0,0,0,0,0

[OVERHEADLINE SETTING]
FORMAT_OVERHEADLINESETTING=SectionID,DeviceNumber,DeviceStage,Flags,InitFromEquipFlags,LineCableID,Length,ConnectionStatus,CoordX,CoordY,HarmonicModel,FlowConstraintActive,FlowConstraintUnit,MaximumFlow,SeriesCompensationActive,MaxReactanceMultiplier,SeriesCompensationCost

OH_3197,OH_3197,,0,0,3P_22 KV_ACSR-95SQMM,1308.77490048,0,0,0,2,0,0,100,0,50,0
OH_3247,OH_3247,,0,0,3P_22 KV_ACSR-95SQMM,310.35023507,0,0,0,2,0,0,100,0,50,0
OH_4301,OH_4301,,0,0,3P_22 KV_ACSR-95SQMM,43.11059955,0,0,0,2,0,0,100,0,50,0
OH_4637,OH_4637,,0,0,3P_22 KV_ACSR-95SQMM,1308.77490048,0,0,0,2,0,0,100,0,50,0
OH_10356,OH_10356,,0,0,3P_22 KV_ACSR-95SQMM,26.32355229,0,0,0,2,0,0,100,0,50,0
OH_10357,OH_10357,,0,0,3P_22 KV_AV-120SQMM,33.64382636,0,0,0,2,0,0,100,0,50,0
OH_10364,OH_10364,,0,0,3P_22 KV_ACSR-95SQMM,352.05441284,0,0,0,2,0,0,100,0,50,0
OH_10372,OH_10372,,0,0,3P_22 KV_ACSR-95SQMM,58.53654050,0,0,0,2,0,0,100,0,50,0
OH_10386,OH_10386,,0,0,3P_22 KV_ACSR-95SQMM,140.29090648,0,0,0,2,0,0,100,0,50,0
OH_10391,OH_10391,,0,0,3P_22 KV_AV-120SQMM,1746.02987637,0,0,0,2,0,0,100,0,50,0
OH_10408,OH_10408,,0,0,3P_22 KV_ACSR-95SQMM,315.96841742,0,0,0,2,0,0,100,0,50,0
OH_10409,OH_10409,,0,0,3P_22 KV_AV-70SQMM,35.16387535,0,0,0,2,0,0,100,0,50,0
OH_10410,OH_10410,,0,0,3P_22 KV_AV-70SQMM,242.42158578,0,0,0,2,0,0,100,0,50,0
OH_10412,OH_10412,,0,0,3P_22 KV_ACKP-70SQMM,141.36308266,0,0,0,2,0,0,100,0,50,0
OH_10413,OH_10413,,0,0,3P_22 KV_AV-70SQMM,163.51396488,0,0,0,2,0,0,100,0,50,0
OH_10415,OH_10415,,0,0,3P_22 KV_ACSR-70SQMM,146.26535425,0,0,0,2,0,0,100,0,50,0
OH_10434,OH_10434,,0,0,3P_22 KV_ACSR-95SQMM,548.91897731,0,0,0,2,0,0,100,0,50,0
OH_10451,OH_10451,,0,0,3P_22 KV_ACSR-95SQMM,904.95708211,0,0,0,2,0,0,100,0,50,0
OH_10452,OH_10452,,0,0,3P_22 KV_ACSR-95SQMM,173.99704842,0,0,0,2,0,0,100,0,50,0
OH_10453,OH_10453,,0,0,3P_22 KV_ACSR-95SQMM,133.01239624,0,0,0,2,0,0,100,0,50,0
OH_10454,OH_10454,,0,0,3P_22 KV_ACSR-120SQMM,1278.94411123,0,0,0,2,0,0,100,0,50,0
OH_10455,OH_10455,,0,0,3P_22 KV_ACSR-95SQMM,975.89172155,0,0,0,2,0,0,100,0,50,0
OH_10456,OH_10456,,0,0,3P_22 KV_ACSR-95SQMM,192.47013582,0,0,0,2,0,0,100,0,50,0
OH_10457,OH_10457,,0,0,3P_22 KV_ACSR-95SQMM,320.94403004,0,0,0,2,0,0,100,0,50,0
OH_10458,OH_10458,,0,0,3P_22 KV_ACSR-95SQMM,226.46316088,0,0,0,2,0,0,100,0,50,0
OH_10459,OH_10459,,0,0,3P_22 KV_ACSR-70SQMM,233.98045531,0,0,0,2,0,0,100,0,50,0
OH_10460,OH_10460,,0,0,3P_22 KV_ACSR-95SQMM,285.34839098,0,0,0,2,0,0,100,0,50,0
OH_10461,OH_10461,,0,0,3P_22 KV_ACSR-95SQMM,30.07289193,0,0,0,2,0,0,100,0,50,0
OH_10462,OH_10462,,0,0,3P_22 KV_ACSR-95SQMM,530.80779020,0,0,0,2,0,0,100,0,50,0
OH_10463,OH_10463,,0,0,3P_22 KV_ACSR-95SQMM,19.60427551,0,0,0,2,0,0,100,0,50,0
