
[OVERHEADLINE SETTING]
FORMAT_OVERHEADLINESETTING=SectionID,DeviceNumber,DeviceStage,Flags,InitFromEquipFlags,LineCableID,Length,ConnectionStatus,CoordX,CoordY,HarmonicModel,FlowConstraintActive,FlowConstraintUnit,MaximumFlow,SeriesCompensationActive,MaxReactanceMultiplier,SeriesCompensationCost
OH_4864,OH_4864,,0,0,3P_22 KV_ACSR-185SQMM,337.49207647,0,0,0,2,0,0,100,0,50,0
OH_4865,OH_4865,,0,0,3P_22 KV_ACV-70SQMM,0.50006853,0,0,0,2,0,0,100,0,50,0
OH_5496,OH_5496,,0,0,3P_22 KV_ACSR-150SQMM,0.49996969,0,0,0,2,0,0,100,0,50,0
OH_5498,OH_5498,,0,0,3P_22 KV_ACSR-185SQMM,314.04406028,0,0,0,2,0,0,100,0,50,0
OH_5501,OH_5501,,0,0,3P_22 KV_ACSR-150SQMM,0.99995513,0,0,0,2,0,0,100,0,50,0
OH_5502,OH_5502,,0,0,3P_22 KV_ACSR-120SQMM,33.99342877,0,0,0,2,0,0,100,0,50,0
OH_5503,OH_5503,,0,0,3P_22 KV_ACSR-70SQMM,0.49995546,0,0,0,2,0,0,100,0,50,0
OH_5504,OH_5504,,0,0,3P_22 KV_ACSR-150SQMM,31.51302064,0,0,0,2,0,0,100,0,50,0
OH_5506,OH_5506,,0,0,3P_22 KV_ACSR-150SQMM,0.49996938,0,0,0,2,0,0,100,0,50,0
OH_5583,OH_5583,,0,0,3P_22 KV_ACSR-70SQMM,0.50000361,0,0,0,2,0,0,100,0,50,0
OH_5622,OH_5622,,0,0,3P_22 KV_ACSR-150SQMM,0.50001125,0,0,0,2,0,0,100,0,50,0
OH_5653,OH_5653,,0,0,3P_22 KV_ACSR-150SQMM,957.81227698,0,0,0,2,0,0,100,0,50,0
OH_5664,OH_5664,,0,0,3P_22 KV_ACSR-120SQMM,2.14000000,0,0,0,2,0,0,100,0,50,0
OH_5665,OH_5665,,0,0,3P_22 KV_ACSR-120SQMM,2.14000000,0,0,0,2,0,0,100,0,50,0
OH_5671,OH_5671,,0,0,3P_22 KV_ACSR-150SQMM,1149.00427221,0,0,0,2,0,0,100,0,50,0
OH_5681,OH_5681,,0,0,3P_22 KV_ACSR-120SQMM,2.14000000,0,0,0,2,0,0,100,0,50,0
OH_5682,OH_5682,,0,0,3P_22 KV_ACSR-120SQMM,2.14000000,0,0,0,2,0,0,100,0,50,0
OH_5683,OH_5683,,0,0,3P_22 KV_ACSR-150SQMM,694.20590199,0,0,0,2,0,0,100,0,50,0
OH_5713,OH_5713,,0,0,3P_22 KV_ACSR-120SQMM,2.14000000,0,0,0,2,0,0,100,0,50,0
OH_5715,OH_5715,,0,0,3P_22 KV_ACSR-120SQMM,2.14000000,0,0,0,2,0,0,100,0,50,0
OH_5716,OH_5716,,0,0,3P_22 KV_ACSR-120SQMM,1.63370490,0,0,0,2,0,0,100,0,50,0
OH_5750,OH_5750,,0,0,3P_22 KV_ACSR-150SQMM,46.40816832,0,0,0,2,0,0,100,0,50,0
OH_5754,OH_5754,,0,0,3P_22 KV_ACSR-120SQMM,184.01996479,0,0,0,2,0,0,100,0,50,0
OH_5762,OH_5762,,0,0,3P_22 KV_ACSR-150SQMM,262.00374531,0,0,0,2,0,0,100,0,50,0
OH_5773,OH_5773,,0,0,3P_22 KV_ACSR-150SQMM,46.19032891,0,0,0,2,0,0,100,0,50,0
OH_5775,OH_5775,,0,0,3P_22 KV_ACSR-150SQMM,60.28295855,0,0,0,2,0,0,100,0,50,0
OH_5796,OH_5796,,0,0,3P_22 KV_ACSR-150SQMM,80.26715345,0,0,0,2,0,0,100,0,50,0
OH_5804,OH_5804,,0,0,3P_22 KV_ACSR-120SQMM,2.14000000,0,0,0,2,0,0,100,0,50,0
OH_5829,OH_5829,,0,0,3P_22 KV_ACSR-150SQMM,768.85038018,0,0,0,2,0,0,100,0,50,0
OH_5830,OH_5830,,0,0,3P_22 KV_ACSR-150SQMM,355.41487306,0,0,0,2,0,0,100,0,50,0
OH_5831,OH_5831,,0,0,3P_22 KV_ACSR-150SQMM,373.83308665,0,0,0,2,0,0,100,0,50,0
OH_5832,OH_5832,,0,0,3P_22 KV_ACSR-70SQMM,135.38059142,0,0,0,2,0,0,100,0,50,0
OH_5833,OH_5833,,0,0,3P_22 KV_ACSR-150SQMM,622.17607957,0,0,0,2,0,0,100,0,50,0
OH_5869,OH_5869,,0,0,3P_22 KV_ACV-70SQMM,51.03967030,0,0,0,2,0,0,100,0,50,0
OH_5896,OH_5896,,0,0,3P_22 KV_ACSR-150SQMM,1951.95469511,0,0,0,2,0,0,100,0,50,0
OH_5905,OH_5905,,0,0,3P_22 KV_ACSR-150SQMM,1951.95469511,0,0,0,2,0,0,100,0,50,0
OH_10354,OH_10354,,0,0,3P_22 KV_ACSR-95SQMM,373.01206655,0,0,0,2,0,0,100,0,50,0
OH_10355,OH_10355,,0,0,3P_22 KV_ACSR-95SQMM,1220.58810584,0,0,0,2,0,0,100,0,50,0
OH_10381,OH_10381,,0,0,3P_22 KV_ACSR-185SQMM,79.48408871,0,0,0,2,0,0,100,0,50,0
OH_10382,OH_10382,,0,0,3P_22 KV_ACSR-185SQMM,62.28403296,0,0,0,2,0,0,100,0,50,0
OH_10383,OH_10383,,0,0,3P_22 KV_ACSR-185SQMM,102.34934362,0,0,0,2,0,0,100,0,50,0
OH_10385,OH_10385,,0,0,3P_22 KV_ACSR-50SQMM,459.88331472,0,0,0,2,0,0,100,0,50,0
OH_10387,OH_10387,,0,0,3P_22 KV_ACSR-185SQMM,2594.53016210,0,0,0,2,0,0,100,0,50,0
OH_10388,OH_10388,,0,0,3P_22 KV_ACSR-185SQMM,1386.09128307,0,0,0,2,0,0,100,0,50,0
OH_10414,OH_10414,,0,0,3P_22 KV_AV-95SQMM,93.19668571,0,0,0,2,0,0,100,0,50,0
OH_10416,OH_10416,,0,0,3P_22 KV_ACSR-185SQMM,16.52431801,0,0,0,2,0,0,100,0,50,0
OH_10417,OH_10417,,0,0,3P_22 KV_ACSR-185SQMM,9.51214235,0,0,0,2,0,0,100,0,50,0
OH_10418,OH_10418,,0,0,3P_22 KV_ACSR-185SQMM,12.94795719,0,0,0,2,0,0,100,0,50,0
OH_10419,OH_10419,,0,0,3P_22 KV_ACSR-185SQMM,8.96629799,0,0,0,2,0,0,100,0,50,0
OH_10420,OH_10420,,0,0,3P_22 KV_ACSR-185SQMM,46.28488130,0,0,0,2,0,0,100,0,50,0
OH_10421,OH_10421,,0,0,3P_22 KV_ACSR-185SQMM,19.15407610,0,0,0,2,0,0,100,0,50,0
OH_10422,OH_10422,,0,0,3P_22 KV_ACSR-185SQMM,10.44099589,0,0,0,2,0,0,100,0,50,0
OH_10423,OH_10423,,0,0,3P_22 KV_ACSR-185SQMM,8.27390497,0,0,0,2,0,0,100,0,50,0
OH_10424,OH_10424,,0,0,3P_22 KV_ACSR-185SQMM,6.77259468,0,0,0,2,0,0,100,0,50,0
OH_10425,OH_10425,,0,0,3P_22 KV_ACSR-185SQMM,16.39143955,0,0,0,2,0,0,100,0,50,0
OH_10467,OH_10467,,0,0,3P_22 KV_ACSR-95SQMM,94.18813790,0,0,0,2,0,0,100,0,50,0
OH_10468,OH_10468,,0,0,3P_22 KV_ACSR-95SQMM,758.61157945,0,0,0,2,0,0,100,0,50,0
OH_10469,OH_10469,,0,0,3P_22 KV_ACSR-95SQMM,1056.15578440,0,0,0,2,0,0,100,0,50,0
OH_10470,OH_10470,,0,0,3P_22 KV_ACSR-95SQMM,140.62436029,0,0,0,2,0,0,100,0,50,0
OH_10471,OH_10471,,0,0,3P_22 KV_AV-50SQMM,249.09526625,0,0,0,2,0,0,100,0,50,0
OH_10472,OH_10472,,0,0,3P_22 KV_ACSR-95SQMM,135.13242658,0,0,0,2,0,0,100,0,50,0
OH_10473,OH_10473,,0,0,3P_22 KV_AV-50SQMM,547.67432204,0,0,0,2,0,0,100,0,50,0
OH_10474,OH_10474,,0,0,3P_22 KV_ACSR-95SQMM,934.95254661,0,0,0,2,0,0,100,0,50,0
OH_10475,OH_10475,,0,0,3P_22 KV_ACSR-70SQMM,849.32234042,0,0,0,2,0,0,100,0,50,0
OH_10476,OH_10476,,0,0,3P_22 KV_ACSR-70SQMM,909.04687137,0,0,0,2,0,0,100,0,50,0
OH_10487,OH_10487,,0,0,3P_22 KV_ACSR-95SQMM,571.48433928,0,0,0,2,0,0,100,0,50,0
OH_10488,OH_10488,,0,0,3P_22 KV_ACSR-95SQMM,915.38326389,0,0,0,2,0,0,100,0,50,0
OH_10489,OH_10489,,0,0,3P_22 KV_ACSR-95SQMM,565.15806344,0,0,0,2,0,0,100,0,50,0
OH_10490,OH_10490,,0,0,3P_22 KV_ACSR-95SQMM,1000.00104440,0,0,0,2,0,0,100,0,50,0
OH_10491,OH_10491,,0,0,3P_22 KV_AV-70SQMM,653.63219557,0,0,0,2,0,0,100,0,50,0
OH_10492,OH_10492,,0,0,3P_22 KV_ACSR-70SQMM,828.02831572,0,0,0,2,0,0,100,0,50,0
OH_10493,OH_10493,,0,0,3P_22 KV_ACSR-95SQMM,564.55989802,0,0,0,2,0,0,100,0,50,0
OH_10494,OH_10494,,0,0,3P_22 KV_ACSR-95SQMM,218.65177021,0,0,0,2,0,0,100,0,50,0
OH_10495,OH_10495,,0,0,3P_22 KV_ACSR-70SQMM,991.12627527,0,0,0,2,0,0,100,0,50,0
OH_10496,OH_10496,,0,0,3P_22 KV_ACSR-95SQMM,962.77237455,0,0,0,2,0,0,100,0,50,0
OH_10497,OH_10497,,0,0,3P_22 KV_ACSR-95SQMM,963.84431034,0,0,0,2,0,0,100,0,50,0
OH_10498,OH_10498,,0,0,3P_22 KV_ACSR-95SQMM,841.26969118,0,0,0,2,0,0,100,0,50,0
OH_10499,OH_10499,,0,0,3P_22 KV_ACSR-95SQMM,660.86335165,0,0,0,2,0,0,100,0,50,0
OH_10500,OH_10500,,0,0,3P_22 KV_ACSR-70SQMM,2522.86081143,0,0,0,2,0,0,100,0,50,0
OH_10501,OH_10501,,0,0,3P_22 KV_ACSR-95SQMM,387.58531578,0,0,0,2,0,0,100,0,50,0
OH_10502,OH_10502,,0,0,3P_22 KV_ACSR-95SQMM,813.20541124,0,0,0,2,0,0,100,0,50,0
OH_10597,OH_10597,,0,0,3P_22 KV_ACSR-95SQMM,280.61791775,0,0,0,2,0,0,100,0,50,0
OH_10598,OH_10598,,0,0,3P_22 KV_ACSR-95SQMM,188.63427253,0,0,0,2,0,0,100,0,50,0
OH_10599,OH_10599,,0,0,3P_22 KV_ACSR-95SQMM,641.02960591,0,0,0,2,0,0,100,0,50,0
OH_10600,OH_10600,,0,0,3P_22 KV_ACSR-95SQMM,319.12966336,0,0,0,2,0,0,100,0,50,0
OH_10601,OH_10601,,0,0,3P_22 KV_ACSR-95SQMM,842.24820382,0,0,0,2,0,0,100,0,50,0
OH_10602,OH_10602,,0,0,3P_22 KV_ACSR-95SQMM,899.29723390,0,0,0,2,0,0,100,0,50,0
OH_10603,OH_10603,,0,0,3P_22 KV_ACSR-95SQMM,149.41778117,0,0,0,2,0,0,100,0,50,0
OH_10604,OH_10604,,0,0,3P_22 KV_ACSR-95SQMM,987.34682808,0,0,0,2,0,0,100,0,50,0
OH_10605,OH_10605,,0,0,3P_22 KV_ACSR-95SQMM,493.72149385,0,0,0,2,0,0,100,0,50,0
OH_10606,OH_10606,,0,0,3P_22 KV_ACSR-95SQMM,808.19478593,0,0,0,2,0,0,100,0,50,0
OH_10607,OH_10607,,0,0,3P_22 KV_ACSR-95SQMM,223.28604994,0,0,0,2,0,0,100,0,50,0
OH_10608,OH_10608,,0,0,3P_22 KV_ACSR-95SQMM,285.68067346,0,0,0,2,0,0,100,0,50,0
OH_10609,OH_10609,,0,0,3P_22 KV_ACSR-95SQMM,92.68698268,0,0,0,2,0,0,100,0,50,0
OH_10610,OH_10610,,0,0,3P_22 KV_AV-50SQMM,281.51217690,0,0,0,2,0,0,100,0,50,0
OH_10611,OH_10611,,0,0,3P_22 KV_AV-50SQMM,236.99693806,0,0,0,2,0,0,100,0,50,0
OH_10612,OH_10612,,0,0,3P_22 KV_AV-50SQMM,1246.31575233,0,0,0,2,0,0,100,0,50,0
OH_10613,OH_10613,,0,0,3P_22 KV_AV-50SQMM,378.42904760,0,0,0,2,0,0,100,0,50,0
OH_10614,OH_10614,,0,0,3P_22 KV_AV-50SQMM,53.19760239,0,0,0,2,0,0,100,0,50,0
OH_10615,OH_10615,,0,0,3P_22 KV_ACSR-70SQMM,666.54518953,0,0,0,2,0,0,100,0,50,0
OH_10616,OH_10616,,0,0,3P_22 KV_ACSR-70SQMM,201.54666849,0,0,0,2,0,0,100,0,50,0
OH_10617,OH_10617,,0,0,3P_22 KV_ACSR-70SQMM,376.25823264,0,0,0,2,0,0,100,0,50,0
OH_10618,OH_10618,,0,0,3P_22 KV_ACSR-95SQMM,703.18362988,0,0,0,2,0,0,100,0,50,0
OH_10619,OH_10619,,0,0,3P_22 KV_ACSR-95SQMM,716.64319346,0,0,0,2,0,0,100,0,50,0
OH_10674,OH_10674,,0,0,3P_22 KV_ACSR-70SQMM,47.03435750,0,0,0,2,0,0,100,0,50,0
OH_11347,OH_11347,,0,0,3P_22 KV_ACSR-95SQMM,330.50619875,0,0,0,2,0,0,100,0,50,0
OH_11348,OH_11348,,0,0,3P_22 KV_ACSR-185SQMM,51.20727292,0,0,0,2,0,0,100,0,50,0
OH_11349,OH_11349,,0,0,3P_22 KV_ACSR-185SQMM,97.15286305,0,0,0,2,0,0,100,0,50,0
OH_11350,OH_11350,,0,0,3P_22 KV_ACSR-185SQMM,79.29328949,0,0,0,2,0,0,100,0,50,0
OH_11351,OH_11351,,0,0,3P_22 KV_ACSR-185SQMM,41.74470343,0,0,0,2,0,0,100,0,50,0
OH_11352,OH_11352,,0,0,3P_22 KV_ACSR-185SQMM,95.08497751,0,0,0,2,0,0,100,0,50,0
OH_11353,OH_11353,,0,0,3P_22 KV_ACSR-185SQMM,48.02438544,0,0,0,2,0,0,100,0,50,0
OH_11354,OH_11354,,0,0,3P_22 KV_ACSR-185SQMM,42.62263274,0,0,0,2,0,0,100,0,50,0
OH_11355,OH_11355,,0,0,3P_22 KV_ACSR-185SQMM,49.31702275,0,0,0,2,0,0,100,0,50,0
OH_11393,OH_11393,,0,0,3P_22 KV_ACSR-70SQMM,27.22077061,0,0,0,2,0,0,100,0,50,0
OH_11394,OH_11394,,0,0,3P_22 KV_ACSR-95SQMM,62.36825816,0,0,0,2,0,0,100,0,50,0
OH_11395,OH_11395,,0,0,3P_22 KV_ACSR-50SQMM,0.49997157,0,0,0,2,0,0,100,0,50,0
OH_11396,OH_11396,,0,0,3P_22 KV_ACSR-95SQMM,0.49998849,0,0,0,2,0,0,100,0,50,0
OH_11397,OH_11397,,0,0,3P_22 KV_ACSR-95SQMM,95.02923854,0,0,0,2,0,0,100,0,50,0
OH_11398,OH_11398,,0,0,3P_22 KV_ACSR-95SQMM,73.57291801,0,0,0,2,0,0,100,0,50,0
OH_11399,OH_11399,,0,0,3P_22 KV_ACSR-70SQMM,239.41325214,0,0,0,2,0,0,100,0,50,0
OH_11400,OH_11400,,0,0,3P_22 KV_ACSR-185SQMM,50.89929174,0,0,0,2,0,0,100,0,50,0
OH_11401,OH_11401,,0,0,3P_22 KV_ACSR-70SQMM,0.50002386,0,0,0,2,0,0,100,0,50,0
OH_11402,OH_11402,,0,0,3P_22 KV_ACSR-185SQMM,21.73435099,0,0,0,2,0,0,100,0,50,0
OH_11403,OH_11403,,0,0,3P_22 KV_ACSR-95SQMM,60.27431440,0,0,0,2,0,0,100,0,50,0
OH_11404,OH_11404,,0,0,3P_22 KV_ACSR-95SQMM,306.80952686,0,0,0,2,0,0,100,0,50,0
OH_11405,OH_11405,,0,0,3P_22 KV_ACSR-185SQMM,0.49995188,0,0,0,2,0,0,100,0,50,0
OH_11406,OH_11406,,0,0,3P_22 KV_ACSR-70SQMM,40.10053045,0,0,0,2,0,0,100,0,50,0
OH_11407,OH_11407,,0,0,3P_22 KV_ACSR-95SQMM,0.49999218,0,0,0,2,0,0,100,0,50,0
OH_11408,OH_11408,,0,0,3P_22 KV_ACSR-95SQMM,0.50003817,0,0,0,2,0,0,100,0,50,0
OH_11409,OH_11409,,0,0,3P_22 KV_ACSR-95SQMM,54.83162854,0,0,0,2,0,0,100,0,50,0
OH_11410,OH_11410,,0,0,3P_22 KV_ACSR-185SQMM,0.49995522,0,0,0,2,0,0,100,0,50,0
OH_11411,OH_11411,,0,0,3P_22 KV_ACSR-95SQMM,72.26734780,0,0,0,2,0,0,100,0,50,0
OH_11412,OH_11412,,0,0,3P_22 KV_ACSR-95SQMM,0.99996546,0,0,0,2,0,0,100,0,50,0
OH_11413,OH_11413,,0,0,3P_22 KV_ACSR-95SQMM,99.58570491,0,0,0,2,0,0,100,0,50,0
OH_11414,OH_11414,,0,0,3P_22 KV_ACSR-95SQMM,43.03915997,0,0,0,2,0,0,100,0,50,0
OH_11453,OH_11453,,0,0,3P_22 KV_ACSR-95SQMM,78.92150495,0,0,0,2,0,0,100,0,50,0
OH_11454,OH_11454,,0,0,3P_22 KV_ACSR-95SQMM,0.50002365,0,0,0,2,0,0,100,0,50,0
OH_11463,OH_11463,,0,0,3P_22 KV_ACSR-185SQMM,16.80347221,0,0,0,2,0,0,100,0,50,0
OH_11477,OH_11477,,0,0,3P_22 KV_ACSR-95SQMM,15.07575064,0,0,0,2,0,0,100,0,50,0
OH_11478,OH_11478,,0,0,3P_22 KV_ACSR-95SQMM,27.70397337,0,0,0,2,0,0,100,0,50,0
OH_11503,OH_11503,,0,0,3P_22 KV_AV-95SQMM,59.52807065,0,0,0,2,0,0,100,0,50,0
OH_11506,OH_11506,,0,0,3P_22 KV_ACSR-70SQMM,32.96413957,0,0,0,2,0,0,100,0,50,0
OH_11507,OH_11507,,0,0,3P_22 KV_ACSR-95SQMM,29.89280454,0,0,0,2,0,0,100,0,50,0
OH_11509,OH_11509,,0,0,3P_22 KV_ACSR-70SQMM,42.15812026,0,0,0,2,0,0,100,0,50,0
OH_11510,OH_11510,,0,0,3P_22 KV_ACSR-70SQMM,0.49999325,0,0,0,2,0,0,100,0,50,0
OH_11516,OH_11516,,0,0,3P_22 KV_AV-50SQMM,0.49996401,0,0,0,2,0,0,100,0,50,0
OH_11517,OH_11517,,0,0,3P_22 KV_ACSR-95SQMM,529.10086181,0,0,0,2,0,0,100,0,50,0
OH_11521,OH_11521,,0,0,3P_22 KV_ACSR-95SQMM,400.75933793,0,0,0,2,0,0,100,0,50,0
OH_11537,OH_11537,,0,0,3P_22 KV_ACSR-95SQMM,555.07724008,0,0,0,2,0,0,100,0,50,0
OH_11538,OH_11538,,0,0,3P_22 KV_ACSR-95SQMM,66.09924977,0,0,0,2,0,0,100,0,50,0
OH_11542,OH_11542,,0,0,3P_22 KV_ACSR-95SQMM,70.51725228,0,0,0,2,0,0,100,0,50,0
OH_11549,OH_11549,,0,0,3P_22 KV_ACSR-95SQMM,228.76160657,0,0,0,2,0,0,100,0,50,0
OH_11551,OH_11551,,0,0,3P_22 KV_ACSR-95SQMM,362.74254325,0,0,0,2,0,0,100,0,50,0
OH_11553,OH_11553,,0,0,3P_22 KV_ACSR-95SQMM,469.69954732,0,0,0,2,0,0,100,0,50,0
OH_11557,OH_11557,,0,0,3P_22 KV_ACSR-95SQMM,36.15008683,0,0,0,2,0,0,100,0,50,0
OH_11558,OH_11558,,0,0,3P_22 KV_ACSR-70SQMM,699.90670194,0,0,0,2,0,0,100,0,50,0
OH_11564,OH_11564,,0,0,3P_22 KV_AV-50SQMM,61.14689251,0,0,0,2,0,0,100,0,50,0
OH_11568,OH_11568,,0,0,3P_22 KV_ACSR-95SQMM,31.48933728,0,0,0,2,0,0,100,0,50,0
OH_11573,OH_11573,,0,0,3P_22 KV_ACSR-95SQMM,652.85557869,0,0,0,2,0,0,100,0,50,0
OH_11576,OH_11576,,0,0,3P_22 KV_ACSR-95SQMM,634.68477552,0,0,0,2,0,0,100,0,50,0
OH_11582,OH_11582,,0,0,3P_22 KV_ACSR-185SQMM,61.37232638,0,0,0,2,0,0,100,0,50,0
OH_11584,OH_11584,,0,0,3P_22 KV_ACSR-95SQMM,801.42128923,0,0,0,2,0,0,100,0,50,0
OH_11590,OH_11590,,0,0,3P_22 KV_ACSR-70SQMM,369.19621461,0,0,0,2,0,0,100,0,50,0
OH_11593,OH_11593,,0,0,3P_22 KV_ACSR-70SQMM,59.48793005,0,0,0,2,0,0,100,0,50,0
OH_11595,OH_11595,,0,0,3P_22 KV_ACSR-95SQMM,62.46522374,0,0,0,2,0,0,100,0,50,0
OH_11598,OH_11598,,0,0,3P_22 KV_AV-50SQMM,416.13551964,0,0,0,2,0,0,100,0,50,0
OH_11602,OH_11602,,0,0,3P_22 KV_ACSR-95SQMM,663.93498211,0,0,0,2,0,0,100,0,50,0
OH_11605,OH_11605,,0,0,3P_22 KV_ACSR-70SQMM,58.34321169,0,0,0,2,0,0,100,0,50,0
OH_11606,OH_11606,,0,0,3P_22 KV_ACSR-95SQMM,444.38194328,0,0,0,2,0,0,100,0,50,0
OH_11612,OH_11612,,0,0,3P_22 KV_ACSR-185SQMM,0.49995188,0,0,0,2,0,0,100,0,50,0
OH_11622,OH_11622,,0,0,3P_22 KV_ACSR-95SQMM,815.61372069,0,0,0,2,0,0,100,0,50,0
OH_11635,OH_11635,,0,0,3P_22 KV_ACSR-95SQMM,134.02043105,0,0,0,2,0,0,100,0,50,0
OH_11640,OH_11640,,0,0,3P_22 KV_ACSR-95SQMM,76.17014676,0,0,0,2,0,0,100,0,50,0
OH_11644,OH_11644,,0,0,3P_22 KV_ACSR-95SQMM,34.03152077,0,0,0,2,0,0,100,0,50,0
OH_11648,OH_11648,,0,0,3P_22 KV_ACSR-95SQMM,0.50002365,0,0,0,2,0,0,100,0,50,0
OH_11649,OH_11649,,0,0,3P_22 KV_ACSR-95SQMM,63.73857917,0,0,0,2,0,0,100,0,50,0
OH_11690,OH_11690,,0,0,3P_22 KV_ACSR-70SQMM,2522.86081143,0,0,0,2,0,0,100,0,50,0
OH_11697,OH_11697,,0,0,3P_22 KV_ACSR-95SQMM,223.28604994,0,0,0,2,0,0,100,0,50,0
OH_11700,OH_11700,,0,0,3P_22 KV_ACSR-95SQMM,842.24820382,0,0,0,2,0,0,100,0,50,0
OH_11701,OH_11701,,0,0,3P_22 KV_ACSR-185SQMM,0.49995522,0,0,0,2,0,0,100,0,50,0
OH_11702,OH_11702,,0,0,3P_22 KV_ACSR-185SQMM,0.49995522,0,0,0,2,0,0,100,0,50,0
OH_11714,OH_11714,,0,0,3P_22 KV_ACSR-185SQMM,16.39143955,0,0,0,2,0,0,100,0,50,0
OH_11715,OH_11715,,0,0,3P_22 KV_ACSR-185SQMM,102.34934362,0,0,0,2,0,0,100,0,50,0
OH_11718,OH_11718,,0,0,3P_22 KV_ACSR-185SQMM,10.44099589,0,0,0,2,0,0,100,0,50,0
OH_11720,OH_11720,,0,0,3P_22 KV_ACSR-95SQMM,1220.58810584,0,0,0,2,0,0,100,0,50,0
OH_11721,OH_11721,,0,0,3P_22 KV_ACSR-185SQMM,8.96629799,0,0,0,2,0,0,100,0,50,0
OH_11722,OH_11722,,0,0,3P_22 KV_ACSR-185SQMM,61.37232638,0,0,0,2,0,0,100,0,50,0
OH_11723,OH_11723,,0,0,3P_22 KV_ACSR-185SQMM,46.28488130,0,0,0,2,0,0,100,0,50,0
OH_11724,OH_11724,,0,0,3P_22 KV_ACSR-185SQMM,61.37232638,0,0,0,2,0,0,100,0,50,0
OH_11725,OH_11725,,0,0,3P_22 KV_ACSR-185SQMM,19.15407610,0,0,0,2,0,0,100,0,50,0
OH_11728,OH_11728,,0,0,3P_22 KV_ACSR-185SQMM,9.51214235,0,0,0,2,0,0,100,0,50,0
OH_11729,OH_11729,,0,0,3P_22 KV_ACSR-185SQMM,16.52431801,0,0,0,2,0,0,100,0,50,0
OH_11730,OH_11730,,0,0,3P_22 KV_ACSR-185SQMM,10.44099589,0,0,0,2,0,0,100,0,50,0
OH_11731,OH_11731,,0,0,3P_22 KV_ACSR-185SQMM,16.52431801,0,0,0,2,0,0,100,0,50,0
OH_11732,OH_11732,,0,0,3P_22 KV_ACSR-185SQMM,12.94795719,0,0,0,2,0,0,100,0,50,0
OH_11733,OH_11733,,0,0,3P_22 KV_ACSR-185SQMM,6.77259468,0,0,0,2,0,0,100,0,50,0
OH_11734,OH_11734,,0,0,3P_22 KV_ACSR-185SQMM,8.27390497,0,0,0,2,0,0,100,0,50,0
OH_11735,OH_11735,,0,0,3P_22 KV_ACSR-95SQMM,0.99996546,0,0,0,2,0,0,100,0,50,0
BB_4918,BB_4918,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_4919,BB_4919,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_4970,BB_4970,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_4971,BB_4971,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
